,roll:1000_sd:0.5,roll:1000_sd:0.75,roll:1000_sd:1.0,roll:1000_sd:1.25,roll:1000_sd:1.5,roll:1000_sd:1.75,roll:1000_sd:2.0,roll:1000_sd:2.25,roll:1000_sd:2.5,roll:1000_sd:2.75,roll:1000_sd:3.0,roll:1000_sd:3.25,roll:1000_sd:3.5,roll:1000_sd:3.75,roll:1000_sd:4.0,roll:1500_sd:0.5,roll:1500_sd:0.75,roll:1500_sd:1.0,roll:1500_sd:1.25,roll:1500_sd:1.5,roll:1500_sd:1.75,roll:1500_sd:2.0,roll:1500_sd:2.25,roll:1500_sd:2.5,roll:1500_sd:2.75,roll:1500_sd:3.0,roll:1500_sd:3.25,roll:1500_sd:3.5,roll:1500_sd:3.75,roll:1500_sd:4.0,roll:2000_sd:0.5,roll:2000_sd:0.75,roll:2000_sd:1.0,roll:2000_sd:1.25,roll:2000_sd:1.5,roll:2000_sd:1.75,roll:2000_sd:2.0,roll:2000_sd:2.25,roll:2000_sd:2.5,roll:2000_sd:2.75,roll:2000_sd:3.0,roll:2000_sd:3.25,roll:2000_sd:3.5,roll:2000_sd:3.75,roll:2000_sd:4.0,roll:2500_sd:0.5,roll:2500_sd:0.75,roll:2500_sd:1.0,roll:2500_sd:1.25,roll:2500_sd:1.5,roll:2500_sd:1.75,roll:2500_sd:2.0,roll:2500_sd:2.25,roll:2500_sd:2.5,roll:2500_sd:2.75,roll:2500_sd:3.0,roll:2500_sd:3.25,roll:2500_sd:3.5,roll:2500_sd:3.75,roll:2500_sd:4.0,roll:3000_sd:0.5,roll:3000_sd:0.75,roll:3000_sd:1.0,roll:3000_sd:1.25,roll:3000_sd:1.5,roll:3000_sd:1.75,roll:3000_sd:2.0,roll:3000_sd:2.25,roll:3000_sd:2.5,roll:3000_sd:2.75,roll:3000_sd:3.0,roll:3000_sd:3.25,roll:3000_sd:3.5,roll:3000_sd:3.75,roll:3000_sd:4.0,roll:3500_sd:0.5,roll:3500_sd:0.75,roll:3500_sd:1.0,roll:3500_sd:1.25,roll:3500_sd:1.5,roll:3500_sd:1.75,roll:3500_sd:2.0,roll:3500_sd:2.25,roll:3500_sd:2.5,roll:3500_sd:2.75,roll:3500_sd:3.0,roll:3500_sd:3.25,roll:3500_sd:3.5,roll:3500_sd:3.75,roll:3500_sd:4.0,roll:4000_sd:0.5,roll:4000_sd:0.75,roll:4000_sd:1.0,roll:4000_sd:1.25,roll:4000_sd:1.5,roll:4000_sd:1.75,roll:4000_sd:2.0,roll:4000_sd:2.25,roll:4000_sd:2.5,roll:4000_sd:2.75,roll:4000_sd:3.0,roll:4000_sd:3.25,roll:4000_sd:3.5,roll:4000_sd:3.75,roll:4000_sd:4.0,roll:4500_sd:0.5,roll:4500_sd:0.75,roll:4500_sd:1.0,roll:4500_sd:1.25,roll:4500_sd:1.5,roll:4500_sd:1.75,roll:4500_sd:2.0,roll:4500_sd:2.25,roll:4500_sd:2.5,roll:4500_sd:2.75,roll:4500_sd:3.0,roll:4500_sd:3.25,roll:4500_sd:3.5,roll:4500_sd:3.75,roll:4500_sd:4.0,roll:5000_sd:0.5,roll:5000_sd:0.75,roll:5000_sd:1.0,roll:5000_sd:1.25,roll:5000_sd:1.5,roll:5000_sd:1.75,roll:5000_sd:2.0,roll:5000_sd:2.25,roll:5000_sd:2.5,roll:5000_sd:2.75,roll:5000_sd:3.0,roll:5000_sd:3.25,roll:5000_sd:3.5,roll:5000_sd:3.75,roll:5000_sd:4.0,roll:500_sd:0.5,roll:500_sd:0.75,roll:500_sd:1.0,roll:500_sd:1.25,roll:500_sd:1.5,roll:500_sd:1.75,roll:500_sd:2.0,roll:500_sd:2.25,roll:500_sd:2.5,roll:500_sd:2.75,roll:500_sd:3.0,roll:500_sd:3.25,roll:500_sd:3.5,roll:500_sd:3.75,roll:500_sd:4.0,roll:5500_sd:0.5,roll:5500_sd:0.75,roll:5500_sd:1.0,roll:5500_sd:1.25,roll:5500_sd:1.5,roll:5500_sd:1.75,roll:5500_sd:2.0,roll:5500_sd:2.25,roll:5500_sd:2.5,roll:5500_sd:2.75,roll:5500_sd:3.0,roll:5500_sd:3.25,roll:5500_sd:3.5,roll:5500_sd:3.75,roll:5500_sd:4.0,roll:6000_sd:0.5,roll:6000_sd:0.75,roll:6000_sd:1.0,roll:6000_sd:1.25,roll:6000_sd:1.5,roll:6000_sd:1.75,roll:6000_sd:2.0,roll:6000_sd:2.25,roll:6000_sd:2.5,roll:6000_sd:2.75,roll:6000_sd:3.0,roll:6000_sd:3.25,roll:6000_sd:3.5,roll:6000_sd:3.75,roll:6000_sd:4.0,roll:6500_sd:0.5,roll:6500_sd:0.75,roll:6500_sd:1.0,roll:6500_sd:1.25,roll:6500_sd:1.5,roll:6500_sd:1.75,roll:6500_sd:2.0,roll:6500_sd:2.25,roll:6500_sd:2.5,roll:6500_sd:2.75,roll:6500_sd:3.0,roll:6500_sd:3.25,roll:6500_sd:3.5,roll:6500_sd:3.75,roll:6500_sd:4.0,roll:7000_sd:0.5,roll:7000_sd:0.75,roll:7000_sd:1.0,roll:7000_sd:1.25,roll:7000_sd:1.5,roll:7000_sd:1.75,roll:7000_sd:2.0,roll:7000_sd:2.25,roll:7000_sd:2.5,roll:7000_sd:2.75,roll:7000_sd:3.0,roll:7000_sd:3.25,roll:7000_sd:3.5,roll:7000_sd:3.75,roll:7000_sd:4.0,roll:7500_sd:0.5,roll:7500_sd:0.75,roll:7500_sd:1.0,roll:7500_sd:1.25,roll:7500_sd:1.5,roll:7500_sd:1.75,roll:7500_sd:2.0,roll:7500_sd:2.25,roll:7500_sd:2.5,roll:7500_sd:2.75,roll:7500_sd:3.0,roll:7500_sd:3.25,roll:7500_sd:3.5,roll:7500_sd:3.75,roll:7500_sd:4.0,roll:8000_sd:0.5,roll:8000_sd:0.75,roll:8000_sd:1.0,roll:8000_sd:1.25,roll:8000_sd:1.5,roll:8000_sd:1.75,roll:8000_sd:2.0,roll:8000_sd:2.25,roll:8000_sd:2.5,roll:8000_sd:2.75,roll:8000_sd:3.0,roll:8000_sd:3.25,roll:8000_sd:3.5,roll:8000_sd:3.75,roll:8000_sd:4.0
2015-05-06,716.286,716.286,716.286,741.289,535.862,647.011,613.68,710.943,747.061,599.939,436.087,466.647,183.339,208.334,208.334,710.671,710.671,710.671,652.417,677.42,546.987,272.101,397.092,508.221,619.378,491.632,422.197,383.339,263.863,63.863,896.795,896.795,896.795,857.936,799.682,744.23,641.522,777.671,688.803,674.943,541.643,327.777,327.777,408.334,63.863,888.532,888.532,888.532,888.532,855.256,946.946,647.061,758.222,580.51,597.207,597.207,302.774,238.86,188.849,119.425,991.226,991.226,991.226,991.226,952.367,969.053,577.623,524.912,561.065,716.618,333.295,138.871,163.854,188.849,44.425,882.927,882.927,882.927,882.927,882.927,924.595,647.044,455.474,441.579,572.147,452.736,138.871,19.43,44.425,44.425,788.508,788.508,788.508,788.508,769.057,702.485,413.735,391.587,441.585,358.287,238.854,19.43,19.43,44.425,119.464,757.944,757.944,757.944,757.944,738.493,669.243,294.358,391.587,347.166,358.287,183.298,238.854,19.43,119.464,119.464,688.5,688.5,688.5,688.5,649.657,572.102,299.898,391.601,347.164,358.287,183.298,238.854,19.43,119.464,119.464,1193.826,1193.826,1110.574,1066.156,1052.308,1099.604,1021.875,849.738,1016.428,810.991,788.832,586.093,586.093,397.239,258.341,682.952,682.952,682.952,682.952,630.238,572.102,344.365,416.602,452.733,158.303,238.86,163.854,19.43,119.464,119.464,663.501,663.501,663.501,663.501,610.814,641.527,261.032,416.602,452.733,158.303,238.86,19.43,19.43,119.464,119.464,702.37,702.37,702.37,702.37,649.683,552.631,261.032,416.602,333.292,358.287,238.858,19.43,19.43,119.464,119.464,624.71,624.71,624.71,624.71,572.023,483.19,291.607,272.16,452.725,358.285,238.858,19.43,19.43,119.464,119.464,663.547,663.547,663.547,663.547,644.124,502.604,291.607,322.155,452.723,358.285,19.43,19.43,19.43,119.464,119.464,644.124,644.124,644.124,644.124,644.124,560.874,291.607,322.155,452.723,94.43,19.43,19.43,19.43,119.464,119.464
2015-05-07,1429.603,1429.603,1460.062,1326.413,1326.411,1322.397,1063.076,1115.591,773.549,745.469,517.26,403.201,453.233,453.233,89.097,1490.603,1490.603,1451.512,1451.512,1398.271,1133.697,1416.608,1201.643,1034.457,925.979,767.237,528.178,378.205,-35.954,-180.455,1042.974,1042.974,1042.974,1273.365,1195.168,1060.943,1210.091,1306.964,920.363,881.281,517.286,522.714,378.182,-230.499,-230.499,1153.624,1153.624,1025.405,986.33,1152.714,1013.272,1031.859,1153.839,1020.349,906.427,586.835,522.714,558.59,94.501,-230.499,1514.469,1514.469,1514.469,1163.487,1035.466,895.922,1098.34,1303.826,856.42,956.433,967.31,703.176,94.501,94.501,-230.499,1325.451,1325.451,1325.451,1108.081,990.862,801.381,1078.787,1278.783,806.423,767.361,767.361,403.182,403.182,94.501,-105.434,1505.859,1505.859,1505.859,1352.635,937.714,781.834,1028.786,1278.783,881.432,742.358,867.381,403.182,558.59,-230.499,-105.434,1464.629,1464.629,1464.629,1425.47,943.182,831.835,1128.797,1278.789,761.897,767.361,622.765,558.59,558.59,-230.499,-105.434,1455.93,1455.93,1455.93,1466.784,898.635,831.841,1153.787,1353.792,692.301,622.765,503.172,233.59,-230.499,-230.499,-105.434,1380.522,1277.329,1232.772,1074.11,1085.158,1067.989,1097.706,1093.614,1040.67,753.829,406.091,267.14,203.12,214.076,-10.923,1416.783,1416.783,1416.783,1327.633,923.643,917.768,1109.203,1114.664,522.709,453.173,503.172,233.59,-230.499,-230.499,-105.434,1455.972,1455.972,1455.972,1441.831,923.643,823.182,989.608,995.069,153.107,133.57,133.57,-230.499,-230.499,-230.499,-105.434,1175.576,1175.576,1175.576,1211.392,984.568,873.179,1159.2,625.467,203.106,133.57,-230.499,-230.499,-230.499,-230.499,-180.469,1136.383,1136.383,1136.383,1136.383,1034.565,503.577,789.598,625.467,203.106,-230.499,-230.499,-230.499,-230.499,-230.499,-180.469,1086.382,1086.382,1086.382,924.544,1034.565,503.577,789.598,625.465,203.106,-230.499,-230.499,-230.499,-230.499,-230.499,-180.469,1047.307,1047.307,1047.307,885.417,984.564,748.167,789.598,625.465,203.106,-230.499,-230.499,-230.499,-230.499,-230.499,-180.469
2015-05-08,971.898,971.898,971.898,971.898,1012.976,984.551,686.547,574.418,167.581,167.585,323.011,253.395,353.381,308.792,139.194,1052.173,1052.173,1052.173,1077.172,1177.174,1143.321,1139.963,685.23,267.664,173.013,403.384,258.762,258.762,308.792,139.194,921.707,921.707,921.707,907.519,1107.504,1059.483,1006.145,512.272,467.661,448.005,403.384,258.762,258.762,139.194,139.194,1112.981,1112.981,1112.981,1137.98,1187.971,1329.119,1191.984,756.876,442.71,523.012,258.762,89.164,89.164,139.194,139.194,1062.977,1062.977,1062.977,1062.977,1362.972,1279.111,1097.411,562.273,298.088,378.39,89.164,89.164,89.164,139.194,139.194,1052.173,1052.173,1052.173,1012.986,1362.972,1279.12,1072.411,806.877,298.088,378.39,89.164,89.164,89.164,139.194,139.194,1062.93,1062.93,1062.93,1073.734,1098.737,1164.958,1072.411,662.255,348.042,208.778,89.164,89.164,89.164,19.619,19.619,1062.93,1062.93,1062.93,1073.734,1123.735,1045.382,1072.411,662.255,687.266,208.778,89.164,89.164,89.164,19.619,19.619,1057.551,1057.551,1057.551,1068.355,1143.355,1045.382,1072.411,662.255,542.645,208.778,89.164,89.164,89.164,139.194,19.619,864.851,864.851,800.614,755.993,755.995,668.516,715.074,686.62,627.868,669.044,640.62,751.417,592.606,353.379,258.774,1062.984,1062.984,1062.984,1068.362,1248.727,1045.382,1122.412,662.255,398.042,208.778,89.164,89.164,89.164,139.194,19.619,1087.976,1087.976,1087.976,1048.735,1123.735,1070.375,1072.415,373.031,398.042,208.778,89.164,89.164,89.164,19.619,19.619,1118.357,1118.357,1118.357,1098.736,1123.735,1189.954,1047.422,373.031,398.042,208.778,89.164,89.164,89.164,139.194,19.619,1107.553,1107.553,1107.553,1087.932,1129.125,1259.538,858.188,373.031,398.042,208.778,89.164,89.164,89.164,144.619,19.619,1068.366,1068.366,1068.366,1029.133,1129.125,1429.115,858.188,373.031,398.042,208.778,89.164,89.164,89.164,144.619,19.619,1191.416,1191.416,1191.416,1171.795,1129.125,1309.493,858.188,373.031,398.042,208.778,89.164,89.164,89.164,19.619,19.619
2015-05-11,664.996,664.996,664.996,664.994,600.797,616.989,722.382,454.799,256.782,47.968,103.371,103.376,39.164,189.188,189.188,718.398,718.398,718.398,718.396,581.168,591.971,633.169,504.795,426.387,72.972,103.361,139.148,139.148,44.587,44.587,520.376,520.376,520.376,520.374,491.95,583.131,479.715,337.174,153.374,78.368,253.354,303.359,139.148,44.587,44.587,447.372,447.372,447.372,447.37,572.342,563.529,579.723,392.578,103.381,178.378,139.148,139.148,139.148,44.587,44.587,458.142,458.142,458.142,458.142,563.548,554.731,520.927,342.57,103.369,203.344,139.148,139.148,139.148,44.587,44.587,513.55,513.55,513.55,513.548,538.533,649.333,545.91,342.56,253.344,253.344,139.148,139.148,139.148,44.587,44.597,538.549,538.549,538.549,538.547,563.532,704.717,670.908,278.342,328.343,114.151,139.146,139.146,-55.439,0.0,0.0,538.549,538.549,538.549,538.547,518.919,565.513,631.712,328.343,328.359,114.151,94.561,-55.439,-55.439,0.0,0.0,483.149,483.149,483.149,483.147,513.518,565.513,631.712,328.343,328.343,114.151,94.561,-55.439,-55.439,0.0,0.0,591.339,591.339,591.339,677.153,702.138,648.738,739.916,160.19,151.376,92.571,28.359,53.362,78.406,83.783,83.783,522.33,522.33,522.33,522.328,424.314,565.513,706.711,328.343,328.343,114.151,164.158,-55.439,-55.439,0.0,0.0,541.932,541.932,541.932,541.93,424.314,590.507,651.31,567.564,308.745,114.151,189.169,-55.439,-55.439,0.0,0.0,466.934,466.934,466.934,466.932,513.533,545.91,587.108,547.966,308.745,114.151,189.169,-55.439,-55.439,0.0,0.0,466.934,466.934,466.934,466.932,583.134,545.91,637.108,547.966,308.745,114.151,-55.439,-55.439,-55.439,0.0,0.0,466.934,466.934,466.934,466.932,563.532,545.91,637.108,547.966,308.745,114.151,-55.439,-55.439,-55.439,0.0,0.0,466.934,466.934,466.934,466.932,563.532,545.91,637.108,547.966,308.745,114.151,-55.439,-55.439,-55.439,0.0,0.0
2015-05-12,-401.654,-401.654,-401.654,-466.0,-355.325,-433.899,-448.165,-342.816,-262.448,-496.419,-191.074,-435.721,-435.721,-410.704,194.646,-201.653,-201.653,-201.655,-165.983,-299.988,-219.629,-248.158,-117.808,167.894,-91.068,-91.068,-535.725,-435.721,-630.371,-605.35,-107.0,-107.0,-107.0,-115.978,-35.619,-144.624,-173.155,-62.435,328.57,-560.726,-560.726,-535.725,-630.371,-630.371,-605.35,-106.996,-106.996,-106.996,-40.97,-55.303,-44.605,-117.785,-276.76,-516.091,-560.726,-560.726,-510.722,-630.371,-630.371,-605.35,-56.991,-56.991,-56.991,3.69199999998,-80.315,55.409,-92.782,-566.092,-491.088,-535.723,-535.723,-460.72,-630.371,-630.371,-605.35,-131.994,-131.994,-106.994,23.359,-85.653,-24.953,-23.119,-326.769,-491.088,-535.723,-485.721,-460.72,-630.371,-630.371,-605.35,-56.991,-56.991,-56.991,23.359,-15.99,25.05,-23.119,-566.092,-491.088,-535.723,-535.723,-460.72,-630.371,-630.371,-605.35,-26.644,-26.644,-26.644,23.359,-46.328,25.05,-73.118,-566.092,-491.088,-535.723,-535.723,-460.72,-630.371,-630.371,-605.35,-26.642,-26.642,-26.642,23.359,3.681,25.05,-262.438,-566.092,-491.088,-535.723,-535.723,-460.72,-630.371,-630.371,-605.35,-442.668,-442.668,-442.668,-512.351,-431.976,-306.975,-421.29,-444.583,-478.506,-278.511,-262.444,-196.41,-321.391,-485.695,-460.695,-51.643,-51.643,-51.643,23.359,3.67899999999,25.05,-262.438,-566.092,-491.088,-535.723,-535.723,-460.72,-630.371,-630.371,-605.35,-51.643,-51.643,-51.643,-46.324,3.67899999999,-164.27,-262.438,-566.092,-491.088,-535.723,-535.723,-460.72,-630.371,-630.371,-605.35,-51.643,-51.643,-51.643,-71.323,3.67899999999,-94.614,-262.438,-566.092,-491.088,-535.723,-535.723,-460.72,-630.371,-630.371,-605.35,-51.643,-51.643,-51.643,-71.323,3.67899999999,-164.27,-262.438,-566.092,-491.088,-535.723,-535.723,-460.72,-630.371,-630.371,-605.35,-51.643,-51.643,-51.643,-71.323,3.67899999999,-164.27,-262.438,-566.092,-491.088,-535.723,-535.723,-460.72,-630.371,-630.371,-605.35,-51.643,-51.643,-51.643,-71.323,3.67899999999,-94.614,-262.438,-566.092,-491.088,-535.723,-535.723,-460.72,-630.371,-630.371,-605.35
2015-05-13,52.844,52.844,52.844,52.844,102.845,-30.988,19.001,199.373,40.574,46.012,-196.567,-96.579,-135.785,-205.404,-205.404,197.41,197.41,197.41,197.41,227.831,138.622,149.366,45.941,1.30900000002,67.562,-146.579,-135.785,-135.785,-135.785,-205.404,261.623,261.623,261.623,261.623,172.409,119.026,65.543,76.37,331.728,337.107,203.348,-135.785,-135.785,-110.796,-155.454,308.18,308.18,308.18,413.61,324.396,474.396,376.408,401.405,147.979,172.982,178.345,228.362,-60.836,-35.847,-155.454,344.034,344.034,344.034,344.034,519.032,579.807,401.403,262.218,292.588,247.974,228.362,253.351,-35.847,-35.847,-155.454,344.034,344.034,344.034,344.034,519.032,579.807,262.218,312.221,317.586,228.362,253.335,-35.847,-155.454,-155.454,-155.454,379.798,379.798,379.798,379.798,429.797,579.807,351.422,362.22,178.357,228.364,-60.836,-35.847,-155.454,-155.454,-155.454,488.625,488.625,488.625,488.625,394.064,485.246,376.421,362.22,203.36,-60.836,-60.836,-35.847,-155.454,-155.454,-155.454,427.846,427.846,427.846,427.846,333.285,485.246,590.609,451.422,-60.836,-60.836,-60.836,-35.847,-155.454,-155.454,0.0,83.22,83.22,83.22,83.22,83.22,133.223,258.222,363.591,204.791,-3.98099999997,-23.539,-76.953,-21.626,-16.221,239.202,333.285,333.285,333.285,333.285,333.285,474.464,590.609,451.422,-60.836,-60.836,-60.836,144.608,-155.454,0.0,0.0,333.285,333.285,333.285,333.285,333.285,485.252,590.609,312.217,-60.836,-60.836,119.619,144.608,0.0,0.0,0.0,333.285,333.285,333.285,333.285,333.285,435.259,590.609,312.217,-60.836,-60.836,119.619,144.608,0.0,0.0,0.0,383.284,383.284,383.284,383.284,383.284,435.259,590.609,312.217,-60.836,-60.836,-60.836,144.608,-155.454,0.0,0.0,383.284,383.284,383.284,383.284,383.284,435.259,590.609,312.217,-60.836,-60.836,-60.836,144.608,-155.454,0.0,0.0,383.284,383.284,383.284,383.284,383.284,435.259,451.422,312.217,-60.836,-60.836,-60.836,144.608,-155.454,0.0,0.0
2015-05-14,972.319,972.319,972.319,972.319,997.325,1063.537,885.186,676.371,631.753,647.998,572.999,572.999,314.186,244.589,244.589,933.108,933.108,933.108,933.108,988.535,1038.548,979.767,567.585,567.582,548.006,503.409,433.812,314.186,244.589,244.589,783.109,783.109,783.109,783.109,888.531,1038.548,954.778,587.253,508.816,433.812,433.812,433.812,169.589,169.589,169.589,758.108,758.108,758.108,758.108,863.53,938.544,910.217,517.6,483.816,458.809,169.589,169.589,169.589,169.589,169.589,783.109,783.109,783.109,783.109,888.531,988.545,910.217,497.993,533.809,458.809,314.186,169.589,169.589,169.589,169.589,808.109,808.109,808.109,808.109,813.533,963.544,910.217,473.018,458.809,458.809,169.589,169.589,169.589,169.589,169.589,718.937,718.937,718.937,718.937,724.361,849.376,865.587,473.019,453.391,458.809,314.186,169.589,169.589,169.589,169.589,718.937,718.937,718.937,718.937,724.361,849.376,865.587,403.417,453.391,458.809,314.186,169.589,169.589,169.589,169.589,718.937,718.937,718.937,718.937,724.361,849.376,865.587,403.417,453.391,458.809,169.589,169.589,169.589,169.589,169.589,561.437,561.437,561.437,561.437,561.431,602.709,633.147,429.805,376.405,356.814,442.589,567.59,528.373,314.186,314.186,718.937,718.937,718.937,718.937,724.361,849.376,745.959,403.417,428.414,314.186,169.589,169.589,169.589,169.589,169.589,718.937,718.937,718.937,718.937,724.361,849.376,745.959,403.417,428.414,314.186,169.589,169.589,169.589,169.589,169.589,718.937,718.937,718.937,718.937,724.361,849.376,770.965,403.417,428.416,333.768,169.589,169.589,169.589,169.589,169.589,718.937,718.937,718.937,718.937,724.361,849.376,701.359,403.417,453.391,333.768,169.589,169.589,169.589,169.589,169.589,718.937,718.937,718.937,718.937,724.361,849.376,701.359,403.417,453.391,314.186,169.589,169.589,169.589,169.589,169.589,718.937,718.937,718.937,718.937,724.361,849.376,701.359,403.417,453.391,314.186,169.589,169.589,169.589,169.589,169.589
2015-05-15,582.081,582.081,582.081,582.081,582.081,592.82,733.826,983.821,999.915,796.475,612.501,567.874,383.916,383.916,14.264,542.762,542.762,542.762,542.762,542.762,673.164,753.49,1033.832,1019.59,498.18,483.916,383.916,383.916,383.916,383.916,548.089,548.089,548.089,548.089,548.089,603.489,683.842,989.165,615.969,342.855,483.916,558.916,383.916,164.247,-55.405,492.752,492.752,492.752,492.752,548.099,583.842,539.2,969.531,571.334,298.227,483.914,119.595,-55.405,-55.405,-55.405,473.107,473.107,473.107,473.107,598.102,558.842,764.204,1139.196,696.4,448.215,483.916,-55.405,-55.405,-55.405,-55.405,403.447,403.447,403.447,403.447,403.447,508.839,564.2,939.212,507.07,478.567,308.916,383.916,-55.405,-55.405,-55.405,403.447,403.447,403.447,403.447,403.447,533.839,689.203,799.879,646.393,478.567,308.916,-55.405,-55.405,-55.405,-55.405,428.447,428.447,428.447,428.447,428.447,389.187,714.203,799.879,596.398,503.568,308.916,-55.405,-55.405,-55.405,-55.405,403.447,403.447,403.447,403.447,403.447,439.196,714.203,799.881,646.393,478.567,308.916,-55.405,-55.405,-55.405,-55.405,326.761,326.761,326.761,326.761,387.445,328.519,508.853,519.583,849.974,880.376,557.147,423.171,473.171,453.547,458.894,428.447,428.447,428.447,428.447,428.447,439.196,714.203,849.874,596.398,303.567,89.252,-55.405,-55.405,-55.405,-55.405,428.447,428.447,428.447,428.447,428.447,439.196,664.2,849.874,457.075,303.567,89.252,-55.405,-55.405,-55.405,-55.405,428.447,428.447,428.447,428.447,428.447,439.196,714.201,849.874,457.075,303.567,89.252,-55.405,-55.405,-55.405,-55.405,428.447,428.447,428.447,428.447,428.447,439.196,714.201,849.874,507.07,303.567,89.252,-55.405,-55.405,-55.405,-55.405,428.447,428.447,428.447,428.447,428.447,439.196,714.201,849.874,507.07,303.567,89.252,-55.405,-55.405,-55.405,-55.405,428.447,428.447,428.447,428.447,428.447,439.196,714.201,849.874,507.07,303.567,89.252,-55.405,-55.405,-55.405,-55.405
2015-05-18,487.692,487.692,487.692,487.692,487.692,448.375,414.386,405.504,226.972,-76.636,48.362,284.028,-5.33499999999,0.0,0.0,516.203,516.203,516.203,516.203,516.203,516.203,280.521,176.892,242.992,-76.64,23.362,284.028,-5.33499999999,-5.33499999999,0.0,432.355,432.355,432.355,432.355,432.355,432.355,350.133,217.983,-32.007,23.362,23.362,-185.637,-280.337,0.0,0.0,353.805,353.805,353.805,353.805,353.805,353.805,182.295,-57.004,17.994,-1.63899999997,23.362,-185.637,-280.337,0.0,0.0,289.482,289.482,289.482,289.482,289.482,69.846,-37.339,-32.006,17.994,-1.63899999997,23.362,-185.637,-280.337,-280.337,0.0,75.183,75.183,75.183,75.183,75.183,75.183,-12.341,-32.006,-51.639,-1.63899999997,-1.63899999997,-185.637,-280.337,-280.337,0.0,75.183,75.183,75.183,75.183,75.183,35.928,-12.341,-32.01,-51.639,-1.63899999997,48.362,-185.637,-280.337,0.0,0.0,35.928,35.928,35.928,35.928,35.928,35.928,57.318,-32.01,-51.639,48.362,48.362,-185.637,-280.337,0.0,0.0,46.612,46.612,46.612,46.612,46.612,46.612,12.66,-76.638,-1.63799999998,48.362,48.362,-185.637,0.0,0.0,0.0,444.822,444.822,444.822,444.822,405.495,480.493,557.335,692.999,519.766,132.321,42.998,-140.976,119.686,-5.33499999999,-5.33499999999,46.617,46.617,46.617,46.617,46.617,46.617,12.66,-76.638,-1.63799999998,48.362,48.362,-185.637,0.0,0.0,0.0,46.611,46.611,46.611,46.611,46.611,46.611,12.66,-76.638,-1.63799999998,48.362,48.362,-185.637,0.0,0.0,0.0,71.616,71.616,71.616,71.616,71.616,71.616,12.66,-76.638,-1.63799999998,48.362,48.362,-185.637,0.0,0.0,0.0,71.616,71.616,71.616,71.616,71.616,71.616,12.66,-76.638,-1.63799999998,48.362,48.362,-185.637,0.0,0.0,0.0,71.616,71.616,71.616,71.616,71.616,71.616,12.66,-76.638,-1.63799999998,48.362,48.362,-185.637,0.0,0.0,0.0,71.616,71.616,71.616,71.616,71.616,71.616,12.66,-76.638,-1.63799999998,48.362,48.362,-185.637,0.0,0.0,0.0
2015-05-19,528.629,528.629,528.629,528.629,578.64,533.984,550.039,510.746,426.804,432.173,323.232,323.24,203.588,-10.707,69.631,498.233,498.233,498.233,498.233,503.587,553.58,664.28,546.459,412.518,348.234,373.247,278.601,158.96,-10.707,-30.369,632.206,632.206,632.206,632.206,632.206,667.928,767.906,526.802,367.869,328.594,328.592,378.583,258.95,69.631,-30.369,503.657,503.657,503.657,503.657,503.657,589.382,700.033,755.383,467.92,473.249,403.598,289.283,189.283,-30.369,-30.369,539.324,539.324,539.324,539.324,539.324,625.049,725.019,685.708,492.861,453.559,289.283,289.283,189.283,-30.369,-30.369,608.981,608.981,608.981,608.981,608.981,719.687,685.708,685.708,467.853,383.927,383.927,289.283,189.283,-30.369,-30.369,608.983,608.983,608.983,608.983,500.013,655.378,596.428,596.438,423.23,383.927,383.927,289.283,189.283,-30.369,-30.369,505.367,505.367,505.367,505.367,505.367,496.444,596.428,462.527,473.244,383.927,289.283,289.283,189.283,-30.369,-30.369,524.983,524.983,524.983,524.983,524.983,546.451,596.436,601.802,428.594,289.283,289.283,289.283,169.631,-30.369,-30.369,576.937,576.937,576.937,576.937,601.937,651.94,651.944,683.994,510.777,401.833,362.557,298.24,108.94,133.931,214.269,524.997,524.997,524.997,524.997,524.997,546.459,646.441,646.441,403.621,289.283,289.283,289.283,169.631,-30.369,-30.369,485.734,485.734,485.734,485.734,446.459,596.464,646.441,507.17,408.95,289.283,289.283,289.283,169.631,-30.369,-30.369,491.106,491.106,491.106,491.106,491.106,596.464,507.17,462.545,408.95,289.283,289.283,289.283,169.631,-30.369,-30.369,510.753,510.753,510.753,510.753,510.753,596.464,462.545,417.898,408.95,289.283,289.283,289.283,169.631,-30.369,-30.369,460.746,460.746,460.746,460.746,460.746,551.839,417.898,398.247,408.95,289.283,289.283,289.283,169.631,-30.369,-30.369,460.746,460.746,460.746,460.746,401.828,507.192,398.247,398.247,308.95,289.283,289.283,289.283,169.631,-30.369,-30.369
