,roll:1000_sd:0.5,roll:1000_sd:0.75,roll:1000_sd:1.0,roll:1000_sd:1.25,roll:1000_sd:1.5,roll:1000_sd:1.75,roll:1000_sd:2.0,roll:1000_sd:2.25,roll:1000_sd:2.5,roll:1000_sd:2.75,roll:1000_sd:3.0,roll:1000_sd:3.25,roll:1000_sd:3.5,roll:1000_sd:3.75,roll:1000_sd:4.0,roll:1500_sd:0.5,roll:1500_sd:0.75,roll:1500_sd:1.0,roll:1500_sd:1.25,roll:1500_sd:1.5,roll:1500_sd:1.75,roll:1500_sd:2.0,roll:1500_sd:2.25,roll:1500_sd:2.5,roll:1500_sd:2.75,roll:1500_sd:3.0,roll:1500_sd:3.25,roll:1500_sd:3.5,roll:1500_sd:3.75,roll:1500_sd:4.0,roll:2000_sd:0.5,roll:2000_sd:0.75,roll:2000_sd:1.0,roll:2000_sd:1.25,roll:2000_sd:1.5,roll:2000_sd:1.75,roll:2000_sd:2.0,roll:2000_sd:2.25,roll:2000_sd:2.5,roll:2000_sd:2.75,roll:2000_sd:3.0,roll:2000_sd:3.25,roll:2000_sd:3.5,roll:2000_sd:3.75,roll:2000_sd:4.0,roll:2500_sd:0.5,roll:2500_sd:0.75,roll:2500_sd:1.0,roll:2500_sd:1.25,roll:2500_sd:1.5,roll:2500_sd:1.75,roll:2500_sd:2.0,roll:2500_sd:2.25,roll:2500_sd:2.5,roll:2500_sd:2.75,roll:2500_sd:3.0,roll:2500_sd:3.25,roll:2500_sd:3.5,roll:2500_sd:3.75,roll:2500_sd:4.0,roll:3000_sd:0.5,roll:3000_sd:0.75,roll:3000_sd:1.0,roll:3000_sd:1.25,roll:3000_sd:1.5,roll:3000_sd:1.75,roll:3000_sd:2.0,roll:3000_sd:2.25,roll:3000_sd:2.5,roll:3000_sd:2.75,roll:3000_sd:3.0,roll:3000_sd:3.25,roll:3000_sd:3.5,roll:3000_sd:3.75,roll:3000_sd:4.0,roll:3500_sd:0.5,roll:3500_sd:0.75,roll:3500_sd:1.0,roll:3500_sd:1.25,roll:3500_sd:1.5,roll:3500_sd:1.75,roll:3500_sd:2.0,roll:3500_sd:2.25,roll:3500_sd:2.5,roll:3500_sd:2.75,roll:3500_sd:3.0,roll:3500_sd:3.25,roll:3500_sd:3.5,roll:3500_sd:3.75,roll:3500_sd:4.0,roll:4000_sd:0.5,roll:4000_sd:0.75,roll:4000_sd:1.0,roll:4000_sd:1.25,roll:4000_sd:1.5,roll:4000_sd:1.75,roll:4000_sd:2.0,roll:4000_sd:2.25,roll:4000_sd:2.5,roll:4000_sd:2.75,roll:4000_sd:3.0,roll:4000_sd:3.25,roll:4000_sd:3.5,roll:4000_sd:3.75,roll:4000_sd:4.0,roll:4500_sd:0.5,roll:4500_sd:0.75,roll:4500_sd:1.0,roll:4500_sd:1.25,roll:4500_sd:1.5,roll:4500_sd:1.75,roll:4500_sd:2.0,roll:4500_sd:2.25,roll:4500_sd:2.5,roll:4500_sd:2.75,roll:4500_sd:3.0,roll:4500_sd:3.25,roll:4500_sd:3.5,roll:4500_sd:3.75,roll:4500_sd:4.0,roll:5000_sd:0.5,roll:5000_sd:0.75,roll:5000_sd:1.0,roll:5000_sd:1.25,roll:5000_sd:1.5,roll:5000_sd:1.75,roll:5000_sd:2.0,roll:5000_sd:2.25,roll:5000_sd:2.5,roll:5000_sd:2.75,roll:5000_sd:3.0,roll:5000_sd:3.25,roll:5000_sd:3.5,roll:5000_sd:3.75,roll:5000_sd:4.0,roll:500_sd:0.5,roll:500_sd:0.75,roll:500_sd:1.0,roll:500_sd:1.25,roll:500_sd:1.5,roll:500_sd:1.75,roll:500_sd:2.0,roll:500_sd:2.25,roll:500_sd:2.5,roll:500_sd:2.75,roll:500_sd:3.0,roll:500_sd:3.25,roll:500_sd:3.5,roll:500_sd:3.75,roll:500_sd:4.0
2015-04-03,0.717948717949,0.717948717949,0.717948717949,0.717948717949,0.717948717949,0.717948717949,0.717948717949,0.702702702703,0.633333333333,0.620689655172,0.692307692308,0.681818181818,0.666666666667,0.733333333333,1.0,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.733333333333,0.714285714286,0.714285714286,0.666666666667,0.736842105263,0.625,0.692307692308,0.75,0.75,0.708333333333,0.708333333333,0.708333333333,0.708333333333,0.708333333333,0.708333333333,0.708333333333,0.681818181818,0.681818181818,0.611111111111,0.6,0.769230769231,0.909090909091,1.0,0.833333333333,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.611111111111,0.588235294118,0.588235294118,0.733333333333,0.636363636364,0.8,0.9,0.833333333333,0.722222222222,0.722222222222,0.722222222222,0.722222222222,0.705882352941,0.705882352941,0.705882352941,0.666666666667,0.8,0.769230769231,0.846153846154,0.818181818182,0.9,0.9,1.0,0.722222222222,0.722222222222,0.722222222222,0.722222222222,0.722222222222,0.722222222222,0.722222222222,0.8,0.769230769231,0.769230769231,0.846153846154,0.818181818182,0.875,0.875,1.0,0.85,0.85,0.85,0.85,0.833333333333,0.833333333333,0.833333333333,0.769230769231,0.769230769231,0.75,0.909090909091,0.9,0.875,0.833333333333,0.5,0.764705882353,0.764705882353,0.764705882353,0.764705882353,0.764705882353,0.764705882353,0.764705882353,0.692307692308,0.75,0.75,0.9,0.888888888889,0.5,0.5,0.666666666667,0.692307692308,0.692307692308,0.692307692308,0.692307692308,0.692307692308,0.692307692308,0.692307692308,0.636363636364,0.7,0.7,0.6,0.6,0.5,0.666666666667,0.666666666667,0.681818181818,0.681818181818,0.681818181818,0.681818181818,0.681818181818,0.681818181818,0.681818181818,0.65,0.657894736842,0.722222222222,0.703703703704,0.714285714286,0.823529411765,0.866666666667,0.8
2015-04-07,0.538461538462,0.538461538462,0.538461538462,0.538461538462,0.538461538462,0.538461538462,0.583333333333,0.636363636364,0.666666666667,0.714285714286,0.6,0.75,0.666666666667,1.0,1.0,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.75,0.818181818182,0.75,0.714285714286,0.6,0.6,0.75,0.666666666667,0.333333333333,0.5,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.8,0.777777777778,0.75,0.75,0.666666666667,0.666666666667,0.5,1.0,-1.0,-1.0,0.833333333333,0.833333333333,0.833333333333,0.8,0.8,0.8,0.777777777778,0.75,0.666666666667,0.833333333333,1.0,1.0,1.0,1.0,1.0,0.833333333333,0.833333333333,0.833333333333,0.8,0.8,0.8,0.777777777778,0.666666666667,0.5,0.75,1.0,1.0,1.0,1.0,1.0,0.916666666667,0.916666666667,0.916666666667,0.9,0.9,0.888888888889,0.714285714286,0.666666666667,0.5,1.0,1.0,1.0,1.0,-1.0,-1.0,0.923076923077,0.923076923077,0.923076923077,0.909090909091,0.9,0.75,0.714285714286,0.666666666667,0.5,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.846153846154,0.846153846154,0.846153846154,0.818181818182,0.777777777778,0.75,0.714285714286,0.5,0.5,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.8,0.8,0.8,0.75,0.75,0.75,0.714285714286,0.833333333333,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.307692307692,0.2,0.4,0.555555555556,0.571428571429,0.4,0.4,0.4,0.5
2015-04-08,0.730769230769,0.730769230769,0.730769230769,0.730769230769,0.769230769231,0.769230769231,0.76,0.76,0.76,0.8,0.8125,0.909090909091,1.0,1.0,0.8,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.761904761905,0.761904761905,0.75,0.75,0.75,0.789473684211,0.866666666667,0.8,0.857142857143,0.833333333333,1.0,0.761904761905,0.761904761905,0.761904761905,0.761904761905,0.809523809524,0.809523809524,0.842105263158,0.823529411765,0.823529411765,0.764705882353,0.769230769231,0.714285714286,0.857142857143,0.833333333333,1.0,0.75,0.75,0.75,0.75,0.818181818182,0.863636363636,0.857142857143,0.857142857143,0.789473684211,0.785714285714,0.75,0.714285714286,0.857142857143,1.0,1.0,0.75,0.75,0.75,0.75,0.8,0.85,0.842105263158,0.75,0.785714285714,0.785714285714,0.818181818182,0.875,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.8125,0.8125,0.8,0.666666666667,0.777777777778,0.777777777778,0.888888888889,0.857142857143,0.833333333333,0.666666666667,1.0,0.75,0.75,0.75,0.75,0.8125,0.8125,0.785714285714,0.769230769231,0.777777777778,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,0.8125,0.8125,0.8125,0.875,0.866666666667,0.857142857143,0.9,0.857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.785714285714,0.785714285714,0.785714285714,0.785714285714,0.846153846154,0.846153846154,0.916666666667,0.888888888889,0.888888888889,1.0,1.0,1.0,1.0,1.0,1.0,0.703703703704,0.703703703704,0.703703703704,0.703703703704,0.740740740741,0.740740740741,0.730769230769,0.730769230769,0.730769230769,0.727272727273,0.875,0.833333333333,0.875,1.0,1.0
2015-04-09,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.657142857143,0.647058823529,0.62962962963,0.695652173913,0.625,0.615384615385,0.545454545455,0.714285714286,0.620689655172,0.620689655172,0.620689655172,0.620689655172,0.607142857143,0.607142857143,0.607142857143,0.56,0.541666666667,0.521739130435,0.529411764706,0.666666666667,0.727272727273,0.833333333333,1.0,0.7,0.7,0.7,0.7,0.666666666667,0.653846153846,0.583333333333,0.608695652174,0.590909090909,0.636363636364,0.789473684211,0.857142857143,0.777777777778,0.833333333333,1.0,0.708333333333,0.708333333333,0.708333333333,0.708333333333,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.625,0.6875,0.666666666667,0.785714285714,0.888888888889,0.833333333333,1.0,0.807692307692,0.807692307692,0.807692307692,0.807692307692,0.8,0.739130434783,0.714285714286,0.75,0.6875,0.6875,0.785714285714,0.909090909091,0.888888888889,1.0,1.0,0.782608695652,0.782608695652,0.782608695652,0.782608695652,0.7,0.7,0.7,0.777777777778,0.777777777778,0.8125,0.923076923077,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.647058823529,0.705882352941,0.764705882353,0.714285714286,0.714285714286,0.857142857143,0.909090909091,1.0,1.0,1.0,1.0,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.722222222222,0.705882352941,0.75,0.785714285714,0.857142857143,0.846153846154,0.916666666667,1.0,1.0,1.0,1.0,0.739130434783,0.739130434783,0.739130434783,0.739130434783,0.727272727273,0.736842105263,0.777777777778,0.857142857143,0.857142857143,0.916666666667,0.9,1.0,1.0,1.0,1.0,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.659574468085,0.659090909091,0.65,0.676470588235,0.64,0.666666666667,0.846153846154,0.8
2015-04-10,0.645161290323,0.645161290323,0.645161290323,0.645161290323,0.645161290323,0.677419354839,0.677419354839,0.677419354839,0.7,0.636363636364,0.533333333333,0.727272727273,0.777777777778,0.833333333333,0.5,0.653846153846,0.653846153846,0.653846153846,0.653846153846,0.653846153846,0.666666666667,0.666666666667,0.55,0.55,0.5,0.2,0.375,0.5,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.65,0.666666666667,0.5625,0.533333333333,0.416666666667,0.375,0.714285714286,0.5,0.666666666667,1.0,0.5,0.5,0.5,0.5,0.5,0.5625,0.6,0.5,0.571428571429,0.4,0.5,0.75,0.6,1.0,1.0,0.5625,0.5625,0.5625,0.5625,0.5625,0.625,0.75,0.642857142857,0.583333333333,0.636363636364,0.75,0.714285714286,0.6,0.75,-1.0,0.5625,0.5625,0.5625,0.5625,0.5625,0.6875,0.615384615385,0.583333333333,0.583333333333,0.636363636364,0.666666666667,0.666666666667,0.6,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.583333333333,0.666666666667,0.6,0.6,0.5,0.666666666667,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.833333333333,1.0,1.0,1.0,1.0,-1.0,0.375,0.375,0.375,0.375,0.375,0.5,0.5,0.5,0.5,0.833333333333,0.833333333333,1.0,1.0,1.0,-1.0,0.575757575758,0.575757575758,0.575757575758,0.575757575758,0.575757575758,0.575757575758,0.575757575758,0.636363636364,0.677419354839,0.666666666667,0.653846153846,0.6,0.625,0.5,0.5
2015-04-13,0.727272727273,0.727272727273,0.727272727273,0.727272727273,0.707317073171,0.710526315789,0.684210526316,0.666666666667,0.645161290323,0.7,0.695652173913,0.736842105263,0.692307692308,0.666666666667,0.6,0.657142857143,0.657142857143,0.657142857143,0.657142857143,0.705882352941,0.633333333333,0.633333333333,0.692307692308,0.772727272727,0.75,0.764705882353,0.866666666667,0.8,0.8,0.8,0.586206896552,0.586206896552,0.620689655172,0.62962962963,0.666666666667,0.64,0.695652173913,0.7,0.736842105263,0.736842105263,0.8125,0.777777777778,0.75,0.666666666667,0.75,0.590909090909,0.590909090909,0.590909090909,0.590909090909,0.7,0.7,0.7,0.684210526316,0.75,0.8125,0.785714285714,0.8,0.666666666667,0.75,1.0,0.65,0.65,0.65,0.75,0.75,0.75,0.75,0.736842105263,0.842105263158,0.928571428571,0.909090909091,0.875,0.75,1.0,1.0,0.818181818182,0.818181818182,0.818181818182,0.85,0.85,0.85,0.85,0.941176470588,0.928571428571,0.923076923077,1.0,0.875,0.666666666667,1.0,1.0,0.85,0.85,0.85,0.888888888889,0.888888888889,0.888888888889,0.9375,0.933333333333,0.928571428571,0.923076923077,1.0,0.8,0.666666666667,1.0,1.0,0.944444444444,0.944444444444,0.944444444444,0.944444444444,0.9375,0.9375,0.9375,0.928571428571,0.928571428571,0.916666666667,1.0,0.833333333333,0.666666666667,0.666666666667,1.0,0.888888888889,0.888888888889,0.888888888889,0.882352941176,0.875,0.875,0.9375,0.928571428571,1.0,1.0,1.0,0.888888888889,0.666666666667,0.666666666667,1.0,0.541666666667,0.541666666667,0.541666666667,0.541666666667,0.541666666667,0.541666666667,0.541666666667,0.574468085106,0.589743589744,0.542857142857,0.448275862069,0.409090909091,0.642857142857,0.727272727273,0.625
2015-04-14,0.5,0.5,0.5,0.5,0.5,0.5,0.541666666667,0.583333333333,0.625,0.652173913043,0.466666666667,0.769230769231,0.818181818182,0.666666666667,0.6,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.652173913043,0.739130434783,0.722222222222,0.692307692308,0.818181818182,0.777777777778,0.666666666667,0.608695652174,0.608695652174,0.608695652174,0.608695652174,0.608695652174,0.590909090909,0.6,0.6,0.65,0.666666666667,0.823529411765,0.866666666667,0.75,0.666666666667,0.75,0.65,0.65,0.65,0.65,0.65,0.65,0.631578947368,0.611111111111,0.5,0.5,0.785714285714,0.818181818182,0.875,1.0,1.0,0.571428571429,0.571428571429,0.571428571429,0.571428571429,0.619047619048,0.555555555556,0.5,0.5,0.416666666667,0.5,0.6,0.777777777778,0.857142857143,1.0,1.0,0.65,0.65,0.65,0.65,0.65,0.625,0.5,0.5,0.583333333333,0.583333333333,0.833333333333,0.777777777778,0.833333333333,0.8,1.0,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.684210526316,0.5,0.5,0.583333333333,0.75,0.833333333333,0.777777777778,0.833333333333,0.8,1.0,0.65,0.65,0.65,0.65,0.65,0.666666666667,0.5,0.583333333333,0.75,0.7,0.8,0.888888888889,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.722222222222,0.615384615385,0.583333333333,0.7,0.8,0.8,1.0,1.0,1.0,1.0,0.627906976744,0.619047619048,0.619047619048,0.619047619048,0.619047619048,0.619047619048,0.619047619048,0.609756097561,0.641025641026,0.6875,0.666666666667,0.714285714286,0.75,0.75,0.666666666667
2015-04-15,0.74358974359,0.736842105263,0.722222222222,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.735294117647,0.735294117647,0.689655172414,0.777777777778,0.941176470588,0.923076923077,1.0,1.0,0.829268292683,0.825,0.815789473684,0.810810810811,0.810810810811,0.810810810811,0.810810810811,0.8,0.787878787879,0.875,0.888888888889,0.888888888889,0.916666666667,1.0,1.0,0.891304347826,0.888888888889,0.883720930233,0.880952380952,0.880952380952,0.880952380952,0.878048780488,0.868421052632,0.857142857143,0.925925925926,0.882352941176,0.846153846154,0.8,0.9,0.857142857143,0.911111111111,0.909090909091,0.904761904762,0.90243902439,0.90243902439,0.90243902439,0.921052631579,0.914285714286,0.90625,0.916666666667,0.833333333333,0.928571428571,0.888888888889,0.875,0.833333333333,0.891891891892,0.888888888889,0.882352941176,0.878787878788,0.878787878788,0.903225806452,0.888888888889,0.88,0.875,0.894736842105,0.875,0.928571428571,0.777777777778,0.857142857143,0.8,0.903225806452,0.9,0.892857142857,0.923076923077,0.923076923077,0.923076923077,0.916666666667,0.894736842105,0.947368421053,0.944444444444,0.9375,0.928571428571,0.777777777778,0.8,0.666666666667,0.9,0.896551724138,0.888888888889,0.92,0.92,0.913043478261,0.95652173913,0.944444444444,0.944444444444,0.928571428571,0.916666666667,0.875,0.714285714286,1.0,1.0,0.9,0.896551724138,0.888888888889,0.92,0.96,0.95652173913,0.952380952381,0.944444444444,0.923076923077,0.923076923077,0.8,0.833333333333,0.75,1.0,1.0,0.857142857143,0.851851851852,0.84,0.869565217391,0.913043478261,0.913043478261,0.894736842105,0.857142857143,0.818181818182,0.818181818182,0.714285714286,0.857142857143,1.0,1.0,1.0,0.659574468085,0.644444444444,0.644444444444,0.636363636364,0.636363636364,0.636363636364,0.636363636364,0.627906976744,0.666666666667,0.682926829268,0.636363636364,0.703703703704,0.6875,0.692307692308,0.818181818182
2015-04-16,0.847826086957,0.847826086957,0.844444444444,0.844444444444,0.866666666667,0.857142857143,0.880952380952,0.880952380952,0.875,0.861111111111,0.846153846154,0.85,0.692307692308,0.7,0.857142857143,0.891891891892,0.888888888889,0.888888888889,0.888888888889,0.888888888889,0.885714285714,0.885714285714,0.885714285714,0.878787878788,0.892857142857,0.875,0.833333333333,0.769230769231,0.833333333333,0.888888888889,0.885714285714,0.885714285714,0.885714285714,0.885714285714,0.885714285714,0.882352941176,0.882352941176,0.882352941176,0.90625,0.888888888889,0.869565217391,0.8,0.727272727273,0.777777777778,0.875,0.878787878788,0.878787878788,0.878787878788,0.878787878788,0.878787878788,0.875,0.90625,0.90625,0.892857142857,0.875,0.857142857143,0.8,0.769230769231,0.75,0.5,0.878787878788,0.878787878788,0.878787878788,0.909090909091,0.909090909091,0.90625,0.90625,0.90625,0.892857142857,0.875,0.842105263158,0.8125,0.818181818182,0.714285714286,0.5,0.862068965517,0.862068965517,0.862068965517,0.862068965517,0.896551724138,0.892857142857,0.892857142857,0.892857142857,0.875,0.85,0.85,0.888888888889,0.8,0.875,0.5,0.857142857143,0.857142857143,0.857142857143,0.892857142857,0.892857142857,0.888888888889,0.888888888889,0.888888888889,0.869565217391,0.85,0.833333333333,0.875,0.818181818182,0.75,0.5,0.851851851852,0.851851851852,0.888888888889,0.888888888889,0.888888888889,0.884615384615,0.884615384615,0.884615384615,0.875,0.85,0.833333333333,0.882352941176,0.833333333333,0.888888888889,0.5,0.84,0.88,0.88,0.88,0.88,0.875,0.875,0.875,0.857142857143,0.833333333333,0.8125,0.875,0.833333333333,0.875,0.333333333333,0.875,0.875,0.875,0.875,0.875,0.872340425532,0.872340425532,0.872340425532,0.869565217391,0.880952380952,0.866666666667,0.833333333333,0.875,0.8,0.8
2015-04-17,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.64,0.64,0.625,0.736842105263,0.833333333333,1.0,1.0,1.0,0.708333333333,0.708333333333,0.708333333333,0.708333333333,0.708333333333,0.708333333333,0.681818181818,0.681818181818,0.65,0.647058823529,0.769230769231,1.0,1.0,1.0,1.0,0.736842105263,0.736842105263,0.736842105263,0.736842105263,0.736842105263,0.736842105263,0.705882352941,0.705882352941,0.705882352941,0.733333333333,0.8,0.818181818182,1.0,1.0,1.0,0.722222222222,0.722222222222,0.722222222222,0.722222222222,0.722222222222,0.722222222222,0.722222222222,0.705882352941,0.733333333333,0.733333333333,0.866666666667,0.846153846154,1.0,1.0,1.0,0.722222222222,0.722222222222,0.722222222222,0.722222222222,0.722222222222,0.75,0.75,0.866666666667,0.866666666667,0.857142857143,0.857142857143,0.818181818182,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.857142857143,0.857142857143,0.833333333333,0.777777777778,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.857142857143,0.818181818182,0.777777777778,0.75,0.857142857143,1.0,1.0,0.823529411765,0.823529411765,0.823529411765,0.823529411765,0.823529411765,0.823529411765,0.8,0.866666666667,0.846153846154,0.777777777778,0.888888888889,0.875,1.0,1.0,1.0,0.823529411765,0.823529411765,0.823529411765,0.823529411765,0.823529411765,0.823529411765,0.866666666667,0.866666666667,0.923076923077,1.0,1.0,1.0,1.0,1.0,1.0,0.555555555556,0.555555555556,0.555555555556,0.555555555556,0.555555555556,0.555555555556,0.571428571429,0.6,0.575757575758,0.5,0.47619047619,0.625,0.636363636364,0.625,1.0
2015-04-20,0.763157894737,0.763157894737,0.763157894737,0.763157894737,0.756756756757,0.756756756757,0.756756756757,0.756756756757,0.735294117647,0.692307692308,0.791666666667,0.809523809524,0.722222222222,0.818181818182,0.875,0.8,0.8,0.8,0.8,0.8,0.8,0.794117647059,0.78125,0.774193548387,0.72,0.869565217391,0.952380952381,0.941176470588,0.75,0.833333333333,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.730769230769,0.72,0.782608695652,0.809523809524,0.875,0.846153846154,0.714285714286,0.8,0.730769230769,0.730769230769,0.730769230769,0.730769230769,0.730769230769,0.730769230769,0.730769230769,0.807692307692,0.8,0.789473684211,0.823529411765,0.875,0.818181818182,0.833333333333,0.75,0.791666666667,0.791666666667,0.791666666667,0.791666666667,0.791666666667,0.791666666667,0.772727272727,0.8,0.9,0.823529411765,0.785714285714,0.7,0.714285714286,0.8,0.75,0.75,0.75,0.75,0.75,0.75,0.8,0.8,0.789473684211,0.882352941176,0.785714285714,0.666666666667,0.75,0.666666666667,0.8,0.8,0.782608695652,0.782608695652,0.782608695652,0.782608695652,0.782608695652,0.782608695652,0.782608695652,0.833333333333,0.882352941176,0.866666666667,0.666666666667,0.9,0.833333333333,0.8,0.8,0.807692307692,0.807692307692,0.807692307692,0.807692307692,0.807692307692,0.884615384615,0.884615384615,0.842105263158,0.866666666667,0.928571428571,0.909090909091,0.9,0.857142857143,0.8,0.8,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.833333333333,0.857142857143,0.923076923077,0.909090909091,0.9,0.875,0.8,0.75,0.785714285714,0.785714285714,0.785714285714,0.785714285714,0.785714285714,0.785714285714,0.780487804878,0.769230769231,0.72972972973,0.71875,0.708333333333,0.736842105263,0.866666666667,0.846153846154,0.777777777778
2015-04-21,0.853658536585,0.853658536585,0.853658536585,0.853658536585,0.85,0.846153846154,0.837837837838,0.818181818182,0.766666666667,0.769230769231,0.791666666667,0.944444444444,0.909090909091,1.0,1.0,0.818181818182,0.818181818182,0.818181818182,0.818181818182,0.8125,0.758620689655,0.75,0.708333333333,0.739130434783,0.714285714286,0.714285714286,0.866666666667,0.8,0.833333333333,1.0,0.8125,0.8125,0.8125,0.8125,0.806451612903,0.785714285714,0.777777777778,0.76,0.727272727273,0.714285714286,0.692307692308,0.818181818182,0.888888888889,1.0,1.0,0.793103448276,0.793103448276,0.793103448276,0.793103448276,0.785714285714,0.777777777778,0.76,0.75,0.818181818182,0.777777777778,0.727272727273,0.818181818182,0.777777777778,1.0,1.0,0.814814814815,0.814814814815,0.814814814815,0.814814814815,0.807692307692,0.8,0.782608695652,0.809523809524,0.789473684211,0.823529411765,0.818181818182,0.8,0.777777777778,1.0,1.0,0.92,0.92,0.92,0.92,0.916666666667,0.913043478261,0.894736842105,0.882352941176,0.866666666667,0.866666666667,0.8,0.8,0.777777777778,0.833333333333,1.0,0.928571428571,0.928571428571,0.928571428571,0.928571428571,0.925925925926,0.913043478261,0.894736842105,0.882352941176,0.866666666667,0.857142857143,0.8,0.75,0.875,1.0,1.0,0.925925925926,0.925925925926,0.925925925926,0.925925925926,0.923076923077,0.913043478261,0.894736842105,0.882352941176,0.857142857143,0.833333333333,0.777777777778,0.666666666667,1.0,1.0,1.0,0.92,0.92,0.92,0.92,0.916666666667,0.913043478261,0.894736842105,0.882352941176,0.857142857143,0.833333333333,0.888888888889,0.8,0.8,1.0,1.0,0.804347826087,0.804347826087,0.804347826087,0.804347826087,0.8,0.8,0.8,0.75,0.777777777778,0.741935483871,0.68,0.736842105263,0.615384615385,0.833333333333,0.75
2015-04-22,0.709677419355,0.709677419355,0.709677419355,0.709677419355,0.709677419355,0.709677419355,0.709677419355,0.709677419355,0.7,0.625,0.619047619048,0.923076923077,0.875,1.0,1.0,0.793103448276,0.793103448276,0.793103448276,0.793103448276,0.793103448276,0.793103448276,0.793103448276,0.793103448276,0.827586206897,0.826086956522,0.789473684211,0.714285714286,0.888888888889,0.8,1.0,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.821428571429,0.821428571429,0.821428571429,0.821428571429,0.8,0.791666666667,0.8125,0.8,0.75,1.0,1.0,0.826086956522,0.826086956522,0.826086956522,0.826086956522,0.826086956522,0.826086956522,0.818181818182,0.85,0.833333333333,0.875,0.8,0.75,0.714285714286,0.666666666667,0.5,0.809523809524,0.809523809524,0.809523809524,0.809523809524,0.8,0.8,0.833333333333,0.8,0.866666666667,0.846153846154,0.714285714286,0.8,0.75,1.0,-1.0,0.789473684211,0.789473684211,0.789473684211,0.789473684211,0.833333333333,0.833333333333,0.8,0.8,0.75,0.777777777778,0.833333333333,0.75,0.5,-1.0,-1.0,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.769230769231,0.75,0.818181818182,0.777777777778,0.857142857143,0.666666666667,1.0,1.0,-1.0,0.842105263158,0.842105263158,0.842105263158,0.842105263158,0.842105263158,0.842105263158,0.785714285714,0.75,0.818181818182,0.777777777778,0.833333333333,1.0,1.0,-1.0,-1.0,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.769230769231,0.818181818182,0.818181818182,0.857142857143,1.0,1.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.444444444444,0.4,0.5,0.333333333333,0.571428571429,0.6,0.666666666667
