,roll:1000_sd:0.5,roll:1000_sd:0.75,roll:1000_sd:1.0,roll:1000_sd:1.25,roll:1000_sd:1.5,roll:1000_sd:1.75,roll:1000_sd:2.0,roll:1000_sd:2.25,roll:1000_sd:2.5,roll:1000_sd:2.75,roll:1000_sd:3.0,roll:1000_sd:3.25,roll:1000_sd:3.5,roll:1000_sd:3.75,roll:1000_sd:4.0,roll:1500_sd:0.5,roll:1500_sd:0.75,roll:1500_sd:1.0,roll:1500_sd:1.25,roll:1500_sd:1.5,roll:1500_sd:1.75,roll:1500_sd:2.0,roll:1500_sd:2.25,roll:1500_sd:2.5,roll:1500_sd:2.75,roll:1500_sd:3.0,roll:1500_sd:3.25,roll:1500_sd:3.5,roll:1500_sd:3.75,roll:1500_sd:4.0,roll:2000_sd:0.5,roll:2000_sd:0.75,roll:2000_sd:1.0,roll:2000_sd:1.25,roll:2000_sd:1.5,roll:2000_sd:1.75,roll:2000_sd:2.0,roll:2000_sd:2.25,roll:2000_sd:2.5,roll:2000_sd:2.75,roll:2000_sd:3.0,roll:2000_sd:3.25,roll:2000_sd:3.5,roll:2000_sd:3.75,roll:2000_sd:4.0,roll:2500_sd:0.5,roll:2500_sd:0.75,roll:2500_sd:1.0,roll:2500_sd:1.25,roll:2500_sd:1.5,roll:2500_sd:1.75,roll:2500_sd:2.0,roll:2500_sd:2.25,roll:2500_sd:2.5,roll:2500_sd:2.75,roll:2500_sd:3.0,roll:2500_sd:3.25,roll:2500_sd:3.5,roll:2500_sd:3.75,roll:2500_sd:4.0,roll:3000_sd:0.5,roll:3000_sd:0.75,roll:3000_sd:1.0,roll:3000_sd:1.25,roll:3000_sd:1.5,roll:3000_sd:1.75,roll:3000_sd:2.0,roll:3000_sd:2.25,roll:3000_sd:2.5,roll:3000_sd:2.75,roll:3000_sd:3.0,roll:3000_sd:3.25,roll:3000_sd:3.5,roll:3000_sd:3.75,roll:3000_sd:4.0,roll:3500_sd:0.5,roll:3500_sd:0.75,roll:3500_sd:1.0,roll:3500_sd:1.25,roll:3500_sd:1.5,roll:3500_sd:1.75,roll:3500_sd:2.0,roll:3500_sd:2.25,roll:3500_sd:2.5,roll:3500_sd:2.75,roll:3500_sd:3.0,roll:3500_sd:3.25,roll:3500_sd:3.5,roll:3500_sd:3.75,roll:3500_sd:4.0,roll:4000_sd:0.5,roll:4000_sd:0.75,roll:4000_sd:1.0,roll:4000_sd:1.25,roll:4000_sd:1.5,roll:4000_sd:1.75,roll:4000_sd:2.0,roll:4000_sd:2.25,roll:4000_sd:2.5,roll:4000_sd:2.75,roll:4000_sd:3.0,roll:4000_sd:3.25,roll:4000_sd:3.5,roll:4000_sd:3.75,roll:4000_sd:4.0,roll:4500_sd:0.5,roll:4500_sd:0.75,roll:4500_sd:1.0,roll:4500_sd:1.25,roll:4500_sd:1.5,roll:4500_sd:1.75,roll:4500_sd:2.0,roll:4500_sd:2.25,roll:4500_sd:2.5,roll:4500_sd:2.75,roll:4500_sd:3.0,roll:4500_sd:3.25,roll:4500_sd:3.5,roll:4500_sd:3.75,roll:4500_sd:4.0,roll:5000_sd:0.5,roll:5000_sd:0.75,roll:5000_sd:1.0,roll:5000_sd:1.25,roll:5000_sd:1.5,roll:5000_sd:1.75,roll:5000_sd:2.0,roll:5000_sd:2.25,roll:5000_sd:2.5,roll:5000_sd:2.75,roll:5000_sd:3.0,roll:5000_sd:3.25,roll:5000_sd:3.5,roll:5000_sd:3.75,roll:5000_sd:4.0,roll:500_sd:0.5,roll:500_sd:0.75,roll:500_sd:1.0,roll:500_sd:1.25,roll:500_sd:1.5,roll:500_sd:1.75,roll:500_sd:2.0,roll:500_sd:2.25,roll:500_sd:2.5,roll:500_sd:2.75,roll:500_sd:3.0,roll:500_sd:3.25,roll:500_sd:3.5,roll:500_sd:3.75,roll:500_sd:4.0,roll:5500_sd:0.5,roll:5500_sd:0.75,roll:5500_sd:1.0,roll:5500_sd:1.25,roll:5500_sd:1.5,roll:5500_sd:1.75,roll:5500_sd:2.0,roll:5500_sd:2.25,roll:5500_sd:2.5,roll:5500_sd:2.75,roll:5500_sd:3.0,roll:5500_sd:3.25,roll:5500_sd:3.5,roll:5500_sd:3.75,roll:5500_sd:4.0,roll:6000_sd:0.5,roll:6000_sd:0.75,roll:6000_sd:1.0,roll:6000_sd:1.25,roll:6000_sd:1.5,roll:6000_sd:1.75,roll:6000_sd:2.0,roll:6000_sd:2.25,roll:6000_sd:2.5,roll:6000_sd:2.75,roll:6000_sd:3.0,roll:6000_sd:3.25,roll:6000_sd:3.5,roll:6000_sd:3.75,roll:6000_sd:4.0,roll:6500_sd:0.5,roll:6500_sd:0.75,roll:6500_sd:1.0,roll:6500_sd:1.25,roll:6500_sd:1.5,roll:6500_sd:1.75,roll:6500_sd:2.0,roll:6500_sd:2.25,roll:6500_sd:2.5,roll:6500_sd:2.75,roll:6500_sd:3.0,roll:6500_sd:3.25,roll:6500_sd:3.5,roll:6500_sd:3.75,roll:6500_sd:4.0,roll:7000_sd:0.5,roll:7000_sd:0.75,roll:7000_sd:1.0,roll:7000_sd:1.25,roll:7000_sd:1.5,roll:7000_sd:1.75,roll:7000_sd:2.0,roll:7000_sd:2.25,roll:7000_sd:2.5,roll:7000_sd:2.75,roll:7000_sd:3.0,roll:7000_sd:3.25,roll:7000_sd:3.5,roll:7000_sd:3.75,roll:7000_sd:4.0,roll:7500_sd:0.5,roll:7500_sd:0.75,roll:7500_sd:1.0,roll:7500_sd:1.25,roll:7500_sd:1.5,roll:7500_sd:1.75,roll:7500_sd:2.0,roll:7500_sd:2.25,roll:7500_sd:2.5,roll:7500_sd:2.75,roll:7500_sd:3.0,roll:7500_sd:3.25,roll:7500_sd:3.5,roll:7500_sd:3.75,roll:7500_sd:4.0,roll:8000_sd:0.5,roll:8000_sd:0.75,roll:8000_sd:1.0,roll:8000_sd:1.25,roll:8000_sd:1.5,roll:8000_sd:1.75,roll:8000_sd:2.0,roll:8000_sd:2.25,roll:8000_sd:2.5,roll:8000_sd:2.75,roll:8000_sd:3.0,roll:8000_sd:3.25,roll:8000_sd:3.5,roll:8000_sd:3.75,roll:8000_sd:4.0
2015-08-24,24,24,24,24,24,24,24,21,19,13,13,6,5,4,2,22,22,22,22,22,22,22,19,16,11,8,6,4,2,1,21,21,21,21,21,21,21,21,15,8,7,6,3,2,1,19,19,19,19,19,19,19,19,10,7,5,5,3,2,2,17,17,17,17,17,17,17,17,11,7,5,5,3,2,1,17,17,17,17,17,17,17,17,11,7,5,5,3,2,1,17,17,17,17,17,17,17,16,9,6,5,5,3,2,0,19,19,19,19,19,19,16,14,8,7,5,3,3,1,0,18,18,18,18,18,18,16,12,7,7,3,3,2,0,0,29,29,29,29,29,29,28,26,25,22,13,6,5,4,1,14,14,14,14,14,14,12,12,7,7,3,3,1,0,0,15,15,15,15,15,15,12,12,7,7,3,3,2,0,0,15,15,15,15,15,15,12,10,7,5,5,3,1,0,0,12,12,12,12,12,12,10,10,7,5,5,1,1,0,0,12,12,12,12,12,12,12,10,5,5,5,1,1,0,0,12,12,12,12,12,12,12,10,5,5,5,1,1,0,0
2015-08-25,16,16,16,16,16,16,16,16,16,16,15,7,3,3,2,16,16,16,16,16,16,16,16,15,12,10,4,2,2,2,13,13,13,13,13,13,12,12,11,11,8,4,2,2,2,13,13,13,13,13,12,12,12,11,10,7,5,2,2,2,13,13,13,13,13,12,12,12,10,8,3,3,2,2,2,13,13,13,13,13,12,12,12,10,6,3,3,2,2,2,12,12,12,12,12,12,12,12,10,6,3,3,3,2,2,12,12,12,12,12,12,12,10,9,5,3,3,3,2,2,11,11,11,11,11,11,11,9,7,5,3,3,3,2,2,21,21,21,21,21,19,19,18,18,14,10,8,3,3,2,11,11,11,11,11,11,11,9,7,6,3,3,3,3,2,11,11,11,11,11,11,11,9,7,4,3,3,3,3,2,11,11,11,11,11,11,11,9,7,4,3,3,3,2,1,9,9,9,9,9,9,9,7,4,4,3,3,3,2,1,10,10,10,10,10,10,9,7,4,4,3,3,2,2,1,10,10,10,10,10,10,9,7,4,4,3,2,2,2,1
2015-08-26,17,17,17,17,17,17,16,15,13,12,5,2,1,1,1,15,15,15,15,15,15,15,11,11,8,4,3,1,1,1,13,13,13,13,13,13,13,12,9,8,4,2,2,1,1,11,11,11,11,11,11,10,9,7,7,3,2,2,1,1,9,9,9,9,9,9,9,7,7,7,5,2,2,1,1,9,9,9,9,9,9,9,7,7,7,4,2,1,1,1,8,8,8,8,8,8,8,7,7,5,3,3,1,1,1,11,11,11,11,11,11,11,7,6,3,3,3,1,1,1,11,11,11,11,11,11,11,5,5,3,3,3,1,1,1,24,24,24,24,24,22,19,19,19,13,6,3,2,2,1,11,11,11,11,11,11,8,5,4,3,3,3,1,1,1,11,11,11,11,11,11,8,4,4,3,3,3,3,1,1,11,11,11,11,11,11,8,4,3,3,3,3,2,1,1,11,11,11,11,11,11,8,3,3,3,3,3,3,1,1,11,11,11,11,11,8,7,3,3,3,3,3,2,1,0,9,9,9,9,9,8,3,3,3,3,3,3,1,0,0
2015-08-27,10,10,10,10,10,10,10,10,10,7,4,1,0,0,0,8,8,8,8,8,8,8,8,8,7,3,2,1,0,0,8,8,8,8,8,8,8,8,6,5,4,2,2,1,0,8,8,8,8,8,8,8,7,5,5,3,2,2,0,0,7,7,7,7,7,7,7,7,5,5,3,2,1,0,0,7,7,7,7,7,7,7,7,5,5,2,0,0,0,0,8,8,8,8,8,7,7,7,5,4,3,2,0,0,0,8,8,8,8,7,7,7,6,4,4,2,2,0,0,0,7,7,7,7,7,6,6,5,3,3,2,2,0,0,0,12,12,12,12,12,12,12,12,12,10,4,0,0,0,0,7,7,7,7,6,6,5,5,2,2,2,2,1,0,0,6,6,6,6,6,5,4,4,2,2,2,2,1,0,0,5,5,5,5,5,4,4,4,2,2,2,2,1,0,0,5,5,5,5,4,4,4,4,2,2,2,2,1,0,0,4,4,4,4,4,4,4,4,2,2,2,2,1,0,0,4,4,4,4,4,4,4,4,2,2,2,2,1,0,0
2015-08-28,10,10,10,10,10,10,8,8,8,6,3,2,2,0,0,6,6,6,6,6,6,6,6,6,6,5,4,1,0,0,6,6,6,6,6,6,6,6,6,6,6,4,2,0,0,6,6,6,6,6,6,6,6,6,6,6,4,2,1,0,6,6,6,6,6,6,6,6,6,6,4,4,2,1,0,6,6,6,6,6,6,6,6,6,6,4,4,1,1,1,6,6,6,6,6,6,6,6,6,6,4,4,1,0,0,6,6,6,6,6,6,6,6,6,4,4,4,1,0,0,6,6,6,6,6,6,6,6,6,4,4,4,1,0,0,12,12,12,12,12,12,12,12,9,8,4,4,2,0,0,6,6,6,6,6,6,6,6,6,4,4,4,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0
2015-08-31,15,15,15,15,15,15,14,14,14,9,5,2,1,0,0,12,12,12,12,12,12,11,11,10,6,3,3,1,0,0,13,13,13,13,13,13,12,10,9,5,3,3,3,0,0,13,13,13,13,13,13,12,11,8,6,4,3,3,0,0,13,13,13,13,13,13,11,9,9,6,4,3,2,1,0,12,12,12,12,12,12,11,9,9,4,2,2,1,0,0,12,12,12,12,12,12,11,8,8,4,2,2,2,0,0,12,12,12,12,12,12,11,11,7,4,2,2,1,0,0,12,12,12,12,12,12,11,9,7,4,2,2,1,0,0,21,21,21,21,21,21,20,20,19,17,9,3,3,2,1,12,12,12,12,12,12,9,9,6,3,2,2,1,0,0,10,10,10,10,10,10,9,7,6,3,2,2,1,0,0,10,10,10,10,10,10,9,6,6,3,2,2,1,0,0,10,10,10,10,10,10,7,6,6,3,2,2,1,0,0,8,8,8,8,8,8,7,6,6,3,2,2,1,0,0,8,8,8,8,8,8,7,6,6,3,2,2,1,0,0
2015-09-01,13,13,13,13,12,11,11,10,9,7,4,2,2,2,2,12,12,12,12,12,10,10,10,9,7,5,4,2,2,2,11,11,11,11,11,10,10,10,9,7,6,3,2,2,2,9,9,9,9,9,8,8,8,7,5,3,3,1,1,1,10,10,10,10,10,9,9,9,8,6,3,1,1,0,0,11,11,11,11,11,10,10,10,8,6,2,1,1,0,0,11,11,11,11,11,10,10,9,8,4,3,1,0,0,0,9,9,9,9,9,8,6,6,6,3,2,1,0,0,0,9,9,9,9,9,8,6,6,6,3,2,0,0,0,0,17,17,17,17,16,15,15,14,14,12,8,3,2,2,2,9,9,9,9,9,8,6,6,5,3,2,0,0,0,0,10,10,10,10,10,9,7,7,3,3,1,0,0,0,0,10,10,10,10,10,9,7,7,3,3,1,0,0,0,0,8,8,8,8,8,7,5,4,3,3,1,0,0,0,0,8,8,8,8,8,7,5,3,3,3,1,0,0,0,0,8,8,8,8,8,7,3,3,3,1,1,0,0,0,0
2015-09-02,5,5,5,5,5,5,5,5,5,5,3,3,1,0,0,5,5,5,5,5,5,5,5,4,3,3,3,2,2,0,5,5,5,5,5,5,5,5,4,3,3,3,0,0,0,5,5,5,5,5,5,5,5,5,3,1,1,0,0,0,5,5,5,5,5,5,5,5,4,1,1,1,1,0,0,5,5,5,5,5,5,5,5,3,1,1,0,0,0,0,5,5,5,5,5,5,5,5,1,1,0,0,0,0,0,5,5,5,5,5,5,5,5,1,1,0,0,0,0,0,5,5,5,5,5,5,5,3,1,1,0,0,0,0,0,8,8,8,8,8,8,8,7,5,5,2,1,1,0,0,3,3,3,3,3,3,3,1,1,1,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2015-09-07,7,7,7,7,7,7,7,6,6,5,1,0,0,0,0,7,7,7,7,7,7,7,6,4,4,2,2,0,0,0,7,7,7,7,7,7,7,4,4,2,2,2,0,0,0,7,7,7,7,7,7,7,6,4,2,2,1,1,0,0,7,7,7,7,7,7,7,6,4,2,2,1,0,0,0,7,7,7,7,7,7,7,4,4,2,0,0,0,0,0,5,5,5,5,5,5,5,4,4,2,0,0,0,0,0,5,5,5,5,5,5,5,4,4,0,0,0,0,0,0,5,5,5,5,5,5,3,2,2,2,0,0,0,0,0,8,8,8,8,8,8,8,7,7,5,2,1,0,0,0,3,3,3,3,3,3,3,2,2,2,0,0,0,0,0,3,3,3,3,3,3,3,2,2,0,0,0,0,0,0,3,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2015-09-08,12,12,12,12,12,12,9,8,7,3,3,2,1,0,0,7,7,7,7,7,7,5,3,2,2,1,1,1,0,0,5,5,5,5,5,5,3,3,1,1,1,1,1,0,0,5,5,5,5,5,5,3,1,1,1,1,1,1,0,0,5,5,5,5,5,5,3,2,1,1,1,1,0,0,0,5,5,5,5,5,5,3,1,1,1,1,1,0,0,0,3,3,3,3,3,3,1,1,1,1,1,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,0,0,0,0,13,13,13,13,13,13,11,11,11,5,2,2,1,0,0,3,3,3,3,3,3,1,1,1,1,1,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,0,0,0,0,3,3,3,3,3,3,1,1,1,1,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,0,0,0,0,0
2015-09-09,19,19,19,19,19,19,19,19,17,8,6,5,3,3,1,17,17,17,17,17,17,17,17,15,6,6,5,3,0,0,15,15,15,15,15,15,15,15,14,8,5,3,1,0,0,15,15,15,15,15,15,15,15,13,9,5,2,1,1,0,15,15,15,15,15,15,15,13,13,11,5,3,1,1,0,15,15,15,15,15,15,15,13,13,8,5,4,1,1,0,14,14,14,14,14,14,14,10,10,6,5,3,1,1,0,12,12,12,12,12,12,12,8,6,5,5,4,1,1,0,10,10,10,10,10,10,10,6,5,5,5,4,1,1,0,24,24,24,24,24,24,24,23,22,16,10,7,4,3,1,8,8,8,8,8,8,8,6,5,5,4,4,1,1,0,8,8,8,8,8,8,8,6,5,5,4,2,1,1,0,8,8,8,8,8,8,8,6,5,5,4,2,1,1,0,8,8,8,8,8,8,8,6,5,5,2,2,1,1,0,8,8,8,8,8,8,8,6,5,5,3,2,1,1,0,8,8,8,8,8,8,8,6,5,3,3,2,1,0,0
2015-09-10,20,20,20,20,20,20,19,19,18,16,9,6,3,3,1,21,21,21,21,21,21,18,18,16,15,11,6,2,2,2,21,21,21,21,21,19,18,18,16,12,6,2,2,2,1,21,21,21,21,21,19,18,17,14,10,6,2,2,1,1,19,19,19,19,19,17,16,16,13,10,6,4,2,1,1,19,19,19,19,19,16,16,16,14,10,4,4,1,1,0,19,19,19,19,19,16,16,14,13,8,4,3,2,1,0,19,19,19,19,19,16,16,16,10,6,4,2,2,1,1,19,19,19,19,19,16,16,12,10,6,2,2,2,1,1,21,21,21,21,21,21,20,20,20,17,13,7,4,3,2,22,22,22,22,22,19,17,12,8,5,2,2,2,2,1,22,22,22,22,22,19,17,12,8,3,2,2,2,1,0,22,22,22,22,22,19,17,14,10,3,2,2,1,1,0,22,22,22,22,22,19,17,15,6,3,2,1,1,1,0,22,22,22,22,22,19,17,14,6,3,2,1,1,1,1,22,22,22,22,22,19,17,14,6,3,1,1,1,1,0
2015-09-11,11,11,11,11,11,11,11,11,8,5,2,2,0,0,0,9,9,9,9,9,9,9,9,6,2,1,0,0,0,0,9,9,9,9,9,9,9,9,8,2,1,1,0,0,0,9,9,9,9,9,9,9,9,6,3,1,1,0,0,0,9,9,9,9,9,9,9,9,8,3,1,1,0,0,0,7,7,7,7,7,7,7,7,6,1,1,1,0,0,0,7,7,7,7,7,7,7,7,6,1,1,1,0,0,0,7,7,7,7,7,7,7,7,6,1,1,1,1,0,0,7,7,7,7,7,7,7,7,6,1,1,1,0,0,0,11,11,11,11,11,11,11,11,10,9,4,2,1,1,1,7,7,7,7,7,7,7,7,6,1,1,0,0,0,0,6,6,6,6,6,6,6,6,3,1,1,0,0,0,0,6,6,6,6,6,6,6,6,3,1,1,0,0,0,0,8,8,8,8,8,8,8,6,5,1,1,0,0,0,0,8,8,8,8,8,8,8,6,3,1,1,0,0,0,0,6,6,6,6,6,6,6,4,3,1,1,0,0,0,0
2015-09-14,19,19,19,19,19,19,18,18,17,12,10,7,2,1,1,19,19,19,19,19,19,18,18,16,13,11,4,1,1,0,17,17,17,17,17,17,16,16,14,14,8,3,2,1,0,17,17,17,17,17,17,16,16,14,11,9,5,2,0,0,17,17,17,17,17,17,16,16,12,9,7,4,2,0,0,15,15,15,15,15,15,14,14,13,8,5,1,1,0,0,15,15,15,15,15,15,14,14,13,8,6,2,0,0,0,15,15,15,15,15,15,14,14,13,8,4,1,0,0,0,15,15,15,15,15,15,14,14,11,8,5,1,0,0,0,18,18,18,18,18,18,16,16,16,16,11,6,4,1,0,15,15,15,15,15,15,14,12,11,8,4,1,0,0,0,13,13,13,13,13,13,12,12,10,6,2,0,0,0,0,13,13,13,13,13,13,12,11,10,6,1,0,0,0,0,12,12,12,12,12,12,11,11,10,6,1,1,0,0,0,12,12,12,12,12,12,11,11,10,6,1,1,0,0,0,12,12,12,12,12,12,11,11,10,6,1,1,0,0,0
2015-09-15,9,9,9,9,9,9,9,8,7,7,5,5,5,4,2,7,7,7,7,7,7,7,7,7,7,5,4,4,4,2,9,9,9,9,9,9,9,7,7,6,6,4,4,4,4,9,9,9,9,9,9,9,7,6,6,5,4,4,4,4,9,9,9,9,9,9,9,9,6,6,6,4,4,4,4,9,9,9,9,9,9,9,8,6,6,6,4,4,4,4,9,9,9,9,9,9,9,8,8,6,6,4,4,3,3,9,9,9,9,9,9,9,8,6,6,5,5,3,3,2,9,9,9,9,9,9,9,8,6,5,5,3,3,3,1,13,13,13,13,13,13,13,13,11,8,5,5,5,2,2,9,9,9,9,9,9,9,8,6,5,5,3,3,2,1,9,9,9,9,9,9,9,8,5,5,5,3,3,2,0,9,9,9,9,9,9,9,8,5,5,3,3,3,2,0,10,10,10,10,10,10,9,8,5,5,3,3,3,2,0,10,10,10,10,10,10,9,8,5,3,3,3,3,2,0,9,9,9,9,9,9,9,8,5,3,3,3,3,2,0
2015-09-16,9,9,9,9,9,9,9,9,9,9,4,1,1,0,0,8,8,8,8,8,8,8,7,7,6,4,2,2,1,0,8,8,8,8,8,8,8,7,6,4,4,4,2,1,0,6,6,6,6,6,6,6,5,5,5,3,3,3,1,0,6,6,6,6,6,6,6,5,4,4,4,3,3,2,0,5,5,5,5,5,5,5,4,4,4,4,3,1,0,0,5,5,5,5,5,5,5,4,4,4,3,2,0,0,0,5,5,5,5,5,5,5,4,4,4,3,1,0,0,0,5,5,5,5,5,5,5,4,4,4,3,1,1,0,0,9,9,9,9,9,9,9,9,9,7,3,2,2,1,1,5,5,5,5,5,5,5,4,4,4,3,1,0,0,0,5,5,5,5,5,5,5,4,4,4,3,0,0,0,0,5,5,5,5,5,5,5,4,4,4,3,0,0,0,0,5,5,5,5,5,5,5,4,4,4,2,0,0,0,0,5,5,5,5,5,5,5,4,4,4,3,0,0,0,0,5,5,5,5,5,5,5,4,4,4,1,0,0,0,0
2015-09-17,10,10,10,10,10,10,9,9,9,7,5,4,4,3,1,10,10,10,10,10,10,9,9,8,6,6,2,2,2,1,10,10,10,10,10,10,9,9,9,4,2,2,2,2,1,10,10,10,10,10,10,9,7,7,4,2,2,2,2,2,10,10,10,10,10,10,9,6,6,4,2,2,2,2,2,9,9,9,9,9,9,8,8,6,2,2,2,2,2,1,9,9,9,9,9,9,8,8,4,2,2,2,2,1,1,9,9,9,9,9,9,8,8,4,2,2,2,2,1,1,7,7,7,7,7,7,6,6,4,2,2,2,2,1,1,11,11,11,11,11,11,10,10,9,7,4,3,2,2,1,7,7,7,7,7,7,6,6,2,2,2,2,1,1,1,7,7,7,7,7,7,6,6,2,2,2,1,1,1,1,7,7,7,7,7,7,6,6,2,2,2,1,1,1,1,7,7,7,7,7,7,6,6,2,2,2,1,1,1,1,7,7,7,7,7,7,6,5,2,2,2,1,1,1,1,9,9,9,9,9,9,6,4,2,2,2,1,1,1,1
2015-09-18,4,4,4,4,4,4,4,4,4,4,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,3,2,1,1,1,4,4,4,4,4,4,4,4,4,4,3,2,1,1,1,4,4,4,4,4,4,4,4,4,4,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,4,4,4,4,4,4,4,4,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,2,2,2,2,2,2,1,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,3,2,2,2,1,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0
2015-09-21,19,19,19,19,19,19,17,13,13,12,6,5,4,3,3,16,16,16,16,16,16,16,12,12,12,8,5,4,3,3,14,14,14,14,14,14,14,12,12,12,7,5,4,3,2,16,16,16,16,16,16,16,12,12,11,5,5,5,4,3,12,12,12,12,12,12,12,10,8,8,5,5,5,3,2,10,10,10,10,10,10,10,8,8,6,5,5,2,2,2,10,10,10,10,10,10,10,8,7,6,5,5,2,2,2,10,10,10,10,10,10,10,8,6,6,5,5,2,2,2,12,12,12,12,12,12,10,8,6,6,5,5,2,2,2,21,21,21,21,21,21,21,15,15,15,7,4,3,3,3,12,12,12,12,12,12,10,6,6,6,5,3,2,2,2,12,12,12,12,12,10,8,6,6,5,4,2,2,2,2,12,12,12,12,12,10,10,4,4,4,4,3,2,2,1,10,10,10,10,10,10,9,4,4,4,4,3,2,2,1,10,10,10,10,10,10,8,4,4,4,4,3,2,2,2,10,10,10,10,10,10,8,4,4,4,4,3,3,2,2
2015-09-22,15,15,15,15,15,15,15,15,14,12,5,3,2,0,0,14,14,14,14,14,14,14,14,12,9,4,2,1,1,0,13,13,13,13,13,13,13,13,12,4,3,2,2,1,1,13,13,13,13,13,13,11,11,10,4,2,2,2,1,1,13,13,13,13,13,11,11,11,8,7,2,2,2,1,1,11,11,11,11,11,11,9,9,8,3,2,2,2,0,0,10,10,10,10,10,9,9,9,6,5,2,2,2,0,0,9,9,9,9,9,9,9,8,6,5,2,2,2,0,0,9,9,9,9,9,9,9,8,8,5,2,2,2,1,0,17,17,17,17,17,17,17,17,17,10,7,2,2,1,0,9,9,9,9,9,9,9,8,8,3,2,2,2,1,0,9,9,9,9,9,9,9,6,5,2,2,2,2,1,0,11,11,11,11,11,9,7,5,5,2,2,2,2,1,0,11,11,11,11,11,9,6,5,4,2,2,2,2,1,0,11,11,11,11,11,7,6,5,2,2,2,2,2,1,0,9,9,9,9,9,6,6,5,2,2,2,2,2,1,0
2015-09-23,23,23,23,23,23,23,23,23,22,14,8,4,1,1,1,24,24,24,24,24,20,19,19,17,9,6,5,1,1,1,17,17,17,17,17,17,15,15,11,7,3,0,0,0,0,19,19,19,19,19,18,15,13,10,6,4,0,0,0,0,19,19,19,19,19,19,12,11,9,4,3,1,0,0,0,18,18,18,18,18,18,13,11,5,4,4,1,1,0,0,17,17,17,17,17,17,15,6,4,2,2,1,0,0,0,15,15,15,15,15,15,13,7,2,2,2,1,1,0,0,14,14,14,14,14,14,11,4,2,2,2,1,1,0,0,25,25,25,25,25,25,25,25,24,14,4,3,2,1,1,13,13,13,13,13,13,9,3,2,2,2,1,0,0,0,13,13,13,13,13,11,9,3,2,2,2,0,0,0,0,11,11,11,11,11,9,8,3,2,2,2,0,0,0,0,9,9,9,9,9,9,8,3,2,2,2,0,0,0,0,9,9,9,9,9,9,6,3,2,2,1,0,0,0,0,9,9,9,9,9,8,6,3,2,2,1,0,0,0,0
2015-09-24,13,13,13,13,13,13,13,12,12,9,7,3,0,0,0,13,13,13,13,13,13,13,11,11,10,5,3,1,0,0,12,12,12,12,12,12,12,10,10,10,5,3,2,0,0,11,11,11,11,11,11,11,10,10,6,5,1,1,0,0,11,11,11,11,11,11,11,10,8,5,4,0,0,0,0,12,12,12,12,12,12,10,9,8,6,2,0,0,0,0,13,13,13,13,13,12,10,8,7,5,1,0,0,0,0,11,11,11,11,11,11,10,7,7,4,1,0,0,0,0,11,11,11,11,11,11,10,7,4,3,1,0,0,0,0,14,14,14,14,14,14,14,14,13,10,7,3,2,1,0,11,11,11,11,11,11,9,6,4,3,0,0,0,0,0,11,11,11,11,11,11,8,4,4,2,0,0,0,0,0,13,13,13,13,13,13,8,4,2,2,0,0,0,0,0,11,11,11,11,11,11,9,2,2,2,0,0,0,0,0,13,13,13,13,13,13,9,2,2,2,0,0,0,0,0,13,13,13,13,13,13,7,2,2,2,0,0,0,0,0
