,roll:1000_sd:0.5,roll:1000_sd:0.75,roll:1000_sd:1.0,roll:1000_sd:1.25,roll:1000_sd:1.5,roll:1000_sd:1.75,roll:1000_sd:2.0,roll:1000_sd:2.25,roll:1000_sd:2.5,roll:1000_sd:2.75,roll:1000_sd:3.0,roll:1000_sd:3.25,roll:1000_sd:3.5,roll:1000_sd:3.75,roll:1000_sd:4.0,roll:1500_sd:0.5,roll:1500_sd:0.75,roll:1500_sd:1.0,roll:1500_sd:1.25,roll:1500_sd:1.5,roll:1500_sd:1.75,roll:1500_sd:2.0,roll:1500_sd:2.25,roll:1500_sd:2.5,roll:1500_sd:2.75,roll:1500_sd:3.0,roll:1500_sd:3.25,roll:1500_sd:3.5,roll:1500_sd:3.75,roll:1500_sd:4.0,roll:2000_sd:0.5,roll:2000_sd:0.75,roll:2000_sd:1.0,roll:2000_sd:1.25,roll:2000_sd:1.5,roll:2000_sd:1.75,roll:2000_sd:2.0,roll:2000_sd:2.25,roll:2000_sd:2.5,roll:2000_sd:2.75,roll:2000_sd:3.0,roll:2000_sd:3.25,roll:2000_sd:3.5,roll:2000_sd:3.75,roll:2000_sd:4.0,roll:2500_sd:0.5,roll:2500_sd:0.75,roll:2500_sd:1.0,roll:2500_sd:1.25,roll:2500_sd:1.5,roll:2500_sd:1.75,roll:2500_sd:2.0,roll:2500_sd:2.25,roll:2500_sd:2.5,roll:2500_sd:2.75,roll:2500_sd:3.0,roll:2500_sd:3.25,roll:2500_sd:3.5,roll:2500_sd:3.75,roll:2500_sd:4.0,roll:3000_sd:0.5,roll:3000_sd:0.75,roll:3000_sd:1.0,roll:3000_sd:1.25,roll:3000_sd:1.5,roll:3000_sd:1.75,roll:3000_sd:2.0,roll:3000_sd:2.25,roll:3000_sd:2.5,roll:3000_sd:2.75,roll:3000_sd:3.0,roll:3000_sd:3.25,roll:3000_sd:3.5,roll:3000_sd:3.75,roll:3000_sd:4.0,roll:3500_sd:0.5,roll:3500_sd:0.75,roll:3500_sd:1.0,roll:3500_sd:1.25,roll:3500_sd:1.5,roll:3500_sd:1.75,roll:3500_sd:2.0,roll:3500_sd:2.25,roll:3500_sd:2.5,roll:3500_sd:2.75,roll:3500_sd:3.0,roll:3500_sd:3.25,roll:3500_sd:3.5,roll:3500_sd:3.75,roll:3500_sd:4.0,roll:4000_sd:0.5,roll:4000_sd:0.75,roll:4000_sd:1.0,roll:4000_sd:1.25,roll:4000_sd:1.5,roll:4000_sd:1.75,roll:4000_sd:2.0,roll:4000_sd:2.25,roll:4000_sd:2.5,roll:4000_sd:2.75,roll:4000_sd:3.0,roll:4000_sd:3.25,roll:4000_sd:3.5,roll:4000_sd:3.75,roll:4000_sd:4.0,roll:4500_sd:0.5,roll:4500_sd:0.75,roll:4500_sd:1.0,roll:4500_sd:1.25,roll:4500_sd:1.5,roll:4500_sd:1.75,roll:4500_sd:2.0,roll:4500_sd:2.25,roll:4500_sd:2.5,roll:4500_sd:2.75,roll:4500_sd:3.0,roll:4500_sd:3.25,roll:4500_sd:3.5,roll:4500_sd:3.75,roll:4500_sd:4.0,roll:5000_sd:0.5,roll:5000_sd:0.75,roll:5000_sd:1.0,roll:5000_sd:1.25,roll:5000_sd:1.5,roll:5000_sd:1.75,roll:5000_sd:2.0,roll:5000_sd:2.25,roll:5000_sd:2.5,roll:5000_sd:2.75,roll:5000_sd:3.0,roll:5000_sd:3.25,roll:5000_sd:3.5,roll:5000_sd:3.75,roll:5000_sd:4.0,roll:500_sd:0.5,roll:500_sd:0.75,roll:500_sd:1.0,roll:500_sd:1.25,roll:500_sd:1.5,roll:500_sd:1.75,roll:500_sd:2.0,roll:500_sd:2.25,roll:500_sd:2.5,roll:500_sd:2.75,roll:500_sd:3.0,roll:500_sd:3.25,roll:500_sd:3.5,roll:500_sd:3.75,roll:500_sd:4.0
2015-05-04,-59.4444444445,-59.4444444445,-59.4444444445,-51.1111111111,-48.3333333333,-40.0,-19.4117647059,-40.0,-26.3636363636,-1.11111111111,-6.66666666667,-6.66666666666,-6.66666666666,-15.0,,-30.625,-30.625,-30.625,-10.0,-6.66666666668,-13.0769230769,-3.63636363639,4.44444444442,1.66666666665,10.0,43.3333333333,76.6666666667,,,,-18.5714285714,-18.5714285714,-18.5714285714,13.5714285714,17.1428571428,9.99999999999,35.0,32.2222222222,18.3333333333,43.3333333333,110.0,160.0,,,,-0.714285714297,-0.714285714297,-0.714285714297,13.5714285714,20.7142857143,28.1818181818,45.0,48.8888888889,53.75,126.666666667,126.666666667,185.0,,,,-0.714285714297,-0.714285714297,6.42857142856,17.1428571428,27.8571428571,28.1818181818,50.0,60.0,97.5,160.0,160.0,160.0,,,,9.99999999999,9.99999999999,9.99999999999,20.7142857143,38.5714285714,32.7272727273,67.1428571429,90.0,110.0,,,,,,,13.8461538461,13.8461538461,13.8461538461,25.3846153846,44.6153846154,35.0,81.4285714286,76.6666666667,,,,,,,,21.5384615384,21.5384615384,21.5384615384,33.0769230769,48.4615384615,40.0,97.5,93.3333333333,,,,,,,,24.2857142857,24.2857142857,24.2857142857,33.0769230769,43.3333333333,41.25,85.0,110.0,,,,,,,,-72.5,-72.5,-72.5,-70.0,-70.0,-66.3157894737,-50.5263157895,-53.8888888889,-66.6666666667,-69.1666666667,-78.8888888889,-131.666666667,-173.333333333,-115.0,-115.0
2015-05-05,-16.1904761905,-16.1904761905,-16.1904761905,-18.75,-25.8974358974,-29.4736842105,-27.5,-26.1111111111,1.42857142857,16.8965517241,23.6363636364,25.0,122.5,135.0,76.6666666667,-6.17647058824,-6.17647058824,-6.17647058824,-8.75,-6.66666666667,-7.24137931034,3.10344827586,8.0,34.0,39.5454545454,85.0,110.0,120.0,140.0,185.0,11.6129032258,11.6129032258,8.27586206896,6.2962962963,4.23076923077,2.0,8.0,16.0,21.9047619048,51.6666666667,110.0,110.0,93.3333333333,110.0,135.0,22.5,22.5,22.5,21.5384615385,14.1666666667,3.18181818182,19.5238095238,29.0476190476,46.6666666667,46.6666666667,82.2222222222,60.0,110.0,135.0,135.0,36.7857142857,36.7857142857,36.7857142857,36.0,30.8333333333,29.0476190476,52.8571428571,60.0,74.2857142857,93.3333333333,115.555555556,135.0,260.0,410.0,410.0,37.5862068966,37.5862068966,42.1428571429,42.6923076923,43.3333333333,40.9523809524,60.0,70.0,87.2727272727,105.0,135.0,150.0,260.0,360.0,410.0,38.5714285714,38.5714285714,38.5714285714,42.6923076923,43.3333333333,36.3157894737,50.0,63.8461538461,78.1818181818,116.25,141.25,126.666666667,160.0,360.0,410.0,44.4827586207,44.4827586207,50.7407407407,56.0,44.7826086956,43.3333333333,53.3333333333,72.5,90.0,110.0,135.0,80.0,126.666666667,360.0,410.0,41.6666666667,41.6666666667,51.0714285714,52.3076923077,38.947368421,44.375,56.875,77.8571428571,100.0,85.0,110.0,60.0,110.0,360.0,410.0,-20.3921568627,-20.3921568627,-20.3921568627,-20.3921568627,-29.5833333333,-36.7391304348,-35.3488372093,-37.5,-31.8918918919,-29.0625,10.0,39.4117647059,85.0,100.0,160.0
2015-05-06,-27.5,-27.5,-27.5,-25.0,-25.0,-25.8974358974,-22.4324324324,-20.8823529412,-6.66666666667,-9.44444444445,1.66666666667,10.0,-52.5,-73.3333333333,-40.0,-23.3333333333,-23.3333333333,-23.3333333333,-23.3333333333,-25.9375,-19.0322580645,-2.06896551725,-1.53846153846,12.2727272727,0.625000000002,40.7692307692,74.2857142857,51.6666666667,26.6666666667,43.3333333333,-22.6086956522,-22.6086956522,-22.6086956522,-22.6086956522,-16.0869565217,-11.7391304348,-18.9473684211,-16.3157894737,25.7894736842,57.0588235294,52.8571428571,85.0,72.5,10.0,110.0,-8.75,-8.75,-8.75,-4.58333333333,-7.39130434782,-1.36363636364,5.0,12.6315789474,28.75,52.8571428571,41.25,47.5,126.666666667,110.0,,10.0,10.0,14.0,10.0,5.65217391304,10.0,12.6315789474,21.7647058824,27.8571428571,60.0,41.25,72.5,26.6666666667,35.0,,12.2727272727,12.2727272727,7.72727272727,2.5,2.5,12.5,20.5263157895,30.5882352941,47.5,60.0,93.3333333333,101.666666667,76.6666666667,60.0,210.0,13.7037037037,13.7037037037,10.0,14.347826087,14.347826087,17.8947368421,36.6666666667,52.3076923077,80.0,85.0,76.6666666667,160.0,210.0,35.0,,-5.68491032027e-12,-5.68491032027e-12,-5.21739130435,5.0,6.66666666666,26.6666666667,48.4615384615,63.8461538462,95.0,43.3333333333,68.3333333333,147.5,160.0,60.0,,-1.90476190477,-1.90476190477,-0.526315789478,4.11764705882,20.0,33.0769230769,40.7692307692,73.6363636364,95.0,103.75,68.3333333333,110.0,135.0,160.0,-40.0,-35.0980392157,-35.0980392157,-35.0980392157,-35.0980392157,-38.0,-44.2553191489,-44.347826087,-43.4090909091,-20.0,-9.35483870968,-4.28571428571,-47.1428571429,-48.3333333333,51.6666666667,90.0
2015-05-07,-25.3658536585,-25.3658536585,-25.3658536585,-25.3658536585,-25.3658536585,-24.6153846154,-22.8947368421,-27.0967741935,-31.0714285714,-26.3636363636,-30.625,-45.0,9.99999999999,30.0,410.0,-20.303030303,-20.303030303,-20.303030303,-20.303030303,-20.303030303,-20.303030303,-20.303030303,-15.8064516129,-21.25,-20.9523809524,-8.74999999999,-23.3333333333,1.66666666666,9.99999999999,85.0,-13.5294117647,-13.5294117647,-13.5294117647,-13.5294117647,-13.5294117647,-13.5294117647,-13.5294117647,-7.1875,-8.0,-6.66666666667,18.8235294118,25.0,1.66666666667,-23.3333333333,85.0,-7.18749999999,-7.18749999999,-7.18749999999,-7.18749999999,-4.0625,-4.0625,-4.0625,-3.33333333333,3.18181818182,10.0,30.0,39.1666666667,51.6666666667,85.0,610.0,5.3125,5.3125,5.3125,5.3125,1.66666666667,1.37931034483,4.8275862069,10.0,0.476190476187,18.8235294118,4.99999999999,-2.50000000001,26.6666666667,260.0,660.0,6.55172413793,6.55172413793,2.59259259259,2.59259259259,2.59259259259,4.23076923077,4.0,10.0,12.7777777778,5.83333333332,-8.75000000001,9.99999999998,9.99999999998,260.0,510.0,5.83333333333,5.83333333333,5.83333333333,5.83333333333,5.83333333333,5.83333333333,7.82608695652,15.0,23.1578947368,14.1666666667,9.99999999999,110.0,210.0,335.0,510.0,7.91666666667,7.91666666667,7.91666666667,7.91666666667,7.91666666667,12.1739130435,14.5454545455,20.5263157895,28.75,15.0,22.5,26.6666666667,210.0,210.0,560.0,11.9230769231,11.9230769231,11.9230769231,11.9230769231,11.9230769231,10.0,18.0,21.9047619048,31.875,21.1111111111,28.75,35.0,210.0,210.0,560.0,-14.0740740741,-14.0740740741,-14.0740740741,-14.0740740741,-14.0740740741,-18.0,-19.7872340426,-18.2608695652,-21.7073170732,-16.3888888889,-3.46153846154,1.66666666666,15.0,43.3333333333,102.857142857
2015-05-08,-47.1428571429,-47.1428571429,-47.1428571429,-47.1428571429,-52.5,-52.5,-52.5,-47.5,-37.5,-29.2857142857,-40.0,-25.0,20.0,-23.3333333333,-140.0,-47.8947368421,-47.8947368421,-47.8947368421,-47.8947368421,-53.8888888889,-53.8888888889,-51.1111111111,-58.75,-50.7142857143,-34.4444444444,-65.0,-15.0,-15.0,76.6666666667,,-28.2352941176,-28.2352941176,-28.2352941176,-28.2352941176,-33.75,-33.75,-33.75,-43.5714285714,-11.4285714286,-25.0,-31.6666666667,40.0,50.0,40.0,160.0,-17.7777777778,-17.7777777778,-17.7777777778,-17.7777777778,-24.375,-24.375,-24.375,-18.5714285714,-6.66666666666,10.0,-15.0,60.0,60.0,60.0,,-19.4117647059,-19.4117647059,-19.4117647059,-19.4117647059,-24.375,-24.375,-8.75,6.42857142857,19.0909090909,-1.11111111111,1.66666666667,126.666666667,110.0,60.0,,-9.44444444444,-9.44444444444,-9.44444444444,-9.44444444444,-7.64705882353,3.75,-1.53846153846,1.66666666667,-1.11111111111,10.0,40.0,110.0,185.0,,,-6.66666666666,-6.66666666666,-6.66666666666,-6.66666666666,-7.85714285714,-6.66666666667,-6.66666666667,-34.4444444444,10.0,10.0,35.0,160.0,185.0,,,-5.625,-5.625,-5.625,-5.625,-20.7692307692,-5.38461538462,-34.4444444444,-23.3333333333,10.0,-2.49999999999,22.5,185.0,160.0,,,-5.625,-5.625,-5.625,-5.625,-15.0,-23.3333333333,-23.3333333333,-17.7777777778,-2.49999999999,22.5,35.0,185.0,135.0,,,-20.7692307692,-20.7692307692,-20.7692307692,-20.7692307692,-22.8947368421,-21.9444444444,-21.9444444444,-25.2941176471,-28.8888888889,-30.4761904762,-31.6666666667,3.40207861882e-12,-40.0,-56.6666666667,-40.0
2015-05-11,-5.51724137931,-5.51724137931,-5.51724137931,-5.51724137931,-5.51724137931,-5.51724137931,-5.51724137931,-5.51724137931,4.8275862069,5.65217391304,15.2631578947,18.8235294118,18.3333333333,10.0,100.0,0.740740740744,0.740740740744,0.740740740744,0.740740740744,0.740740740744,0.740740740744,0.740740740743,-2.5,-3.63636363636,1.66666666667,18.8235294118,32.7272727273,48.8888888889,76.6666666667,210.0,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.30434782609,5.65217391304,12.5,7.05882352942,20.0,44.6153846154,74.2857142857,74.2857142857,143.333333333,0.476190476194,0.476190476194,0.476190476194,0.476190476194,0.476190476194,5.2380952381,5.2380952381,10.0,12.7777777778,23.3333333333,35.0,53.75,50.0,147.5,143.333333333,16.8181818182,16.8181818182,16.8181818182,16.8181818182,16.8181818182,17.1428571429,17.1428571429,7.22222222222,3.33333333333,25.3846153846,40.0,35.0,47.5,160.0,176.666666667,12.6315789474,12.6315789474,12.6315789474,12.6315789474,12.6315789474,7.22222222223,6.42857142857,1.66666666666,5.83333333333,26.6666666667,35.0,76.6666666667,85.0,176.666666667,210.0,7.05882352942,7.05882352942,7.05882352942,5.30538576034e-12,5.30538576034e-12,-0.714285714281,5.83333333333,5.83333333334,22.5,23.6363636364,37.7777777778,30.0,85.0,176.666666667,260.0,6.66666666667,6.66666666667,6.66666666667,6.66666666667,10.0,20.0,22.5,22.5,19.0909090909,15.5555555555,48.8888888889,85.0,172.5,176.666666667,210.0,13.3333333333,13.3333333333,13.3333333333,13.3333333333,16.6666666667,20.0,27.8571428571,19.0909090909,28.1818181818,32.2222222222,53.75,85.0,122.5,210.0,226.666666667,-8.91891891892,-8.91891891892,-8.91891891892,-8.91891891892,-8.91891891892,-8.91891891892,-8.91891891892,-9.44444444445,-10.9677419355,-4.81481481482,10.0,1.17647058823,14.1666666667,-18.5714285714,35.0
2015-05-12,-1.90476190477,-1.90476190477,-1.90476190477,-1.90476190477,-1.90476190477,-1.90476190477,-1.90476190477,-3.15789473685,-0.52631578948,-17.2727272727,30.0,43.3333333333,60.0,60.0,-15.0,-1.36363636364,-1.36363636364,-1.36363636364,-1.36363636364,-1.36363636364,-1.36363636364,-2.5,-4.70588235295,-15.0,-17.7777777778,10.0,26.6666666667,38.5714285714,85.0,43.3333333333,-10.5882352941,-10.5882352941,-10.5882352941,-10.5882352941,-10.5882352941,-10.5882352941,-13.3333333333,-4.16946477344e-12,-1.53846153846,5.83333333333,-12.2222222222,-40.0,-30.0,47.5,76.6666666666,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,-9.23076923077,6.15384615385,6.15384615385,-5.0,-25.7142857143,-15.0,-15.0,76.6666666667,35.0,-2.27468414475e-12,-2.27468414475e-12,-2.27468414475e-12,-2.27468414475e-12,-2.27468414475e-12,-2.27468414475e-12,6.66666666666,6.15384615385,1.66666666666,-6.66666666667,-15.0,18.3333333333,-2.50000000001,76.6666666667,35.0,6.15384615385,6.15384615385,6.15384615385,6.15384615385,6.15384615385,6.15384615385,6.15384615385,6.15384615385,6.15384615384,-8.75,-2.5,-20.0,-6.66666666669,76.6666666667,35.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,17.6923076923,10.0,17.1428571428,-15.0,-6.66666666669,76.6666666667,110.0,6.15384615384,6.15384615384,6.15384615384,6.15384615384,6.15384615384,6.15384615384,6.15384615384,13.8461538462,13.8461538462,23.6363636364,17.1428571428,-2.50000000001,-6.66666666668,60.0,135.0,19.0909090909,19.0909090909,19.0909090909,19.0909090909,19.0909090909,19.0909090909,19.0909090909,19.0909090909,19.0909090909,30.0,24.2857142857,10.0,22.5,93.3333333333,110.0,-7.85714285715,-7.85714285715,-7.85714285715,-7.85714285715,-7.85714285715,-7.85714285715,-7.85714285715,-9.23076923077,-2.5,12.5,16.25,24.2857142857,-23.3333333333,-15.0,-15.0
2015-05-13,-13.0769230769,-13.0769230769,-13.0769230769,-13.0769230769,-9.23076923077,-6.0,-6.0,-0.416666666665,-11.7391304348,-5.21739130434,3.33333333334,60.0,126.666666667,110.0,210.0,-15.0,-15.0,-15.0,-15.0,-10.4545454545,-6.66666666666,-6.66666666666,0.476190476193,-3.15789473684,3.75,4.44444444445,85.0,126.666666667,110.0,160.0,-5.90909090909,-5.90909090909,-5.90909090909,-5.90909090909,-1.36363636363,2.85714285715,7.5,15.0,2.1052631579,1.17647058824,26.6666666667,70.0,160.0,160.0,210.0,-3.15789473683,-3.15789473683,-3.15789473683,-3.15789473683,2.1052631579,7.22222222223,7.22222222223,15.5555555556,1.17647058824,6.42857142858,22.5,93.3333333333,160.0,160.0,210.0,-0.526315789466,-0.526315789466,-0.526315789466,-0.526315789466,4.44444444445,10.0,10.0,13.125,-1.53846153846,6.25135498922e-12,35.0,76.6666666667,110.0,160.0,210.0,3.33333333333,3.33333333333,3.33333333333,3.33333333333,6.15384615385,14.1666666667,5.83333333333,18.3333333333,3.40918404618e-12,15.0,35.0,72.5,135.0,160.0,210.0,6.66666666667,6.66666666667,6.66666666667,6.66666666667,10.0,17.6923076923,10.0,23.6363636364,10.0,10.0,31.4285714286,72.5,185.0,185.0,260.0,6.66666666667,6.66666666667,6.66666666667,6.66666666667,10.0,19.0909090909,10.0,23.6363636364,10.0,10.0,35.0,85.0,143.333333333,210.0,310.0,7.05882352941,7.05882352941,7.05882352941,7.05882352941,10.0,16.6666666667,10.0,32.7272727273,10.0,25.0,17.1428571429,122.5,185.0,210.0,210.0,-13.0769230769,-13.0769230769,-13.0769230769,-13.0769230769,-9.23076923077,-6.66666666667,-4.58333333333,5.65217391305,-11.0526315789,-3.88888888889,-11.4285714286,26.6666666667,35.0,43.3333333333,35.0
2015-05-14,-42.3809523809,-42.3809523809,-40.0,-43.75,-37.5,-41.282051282,-42.6315789474,-40.0,-43.0303030303,-40.0,-37.8260869565,-31.6666666667,-18.5714285714,37.7777777778,102.857142857,-37.4358974359,-37.4358974359,-34.8717948718,-38.6486486486,-35.8333333333,-33.0555555556,-33.0555555556,-33.75,-22.8125,-23.3333333333,-43.125,-53.6363636364,-44.5454545455,-25.7142857143,30.0,-33.9024390244,-33.9024390244,-31.4634146341,-32.3076923077,-30.5405405405,-32.8571428571,-30.3225806452,-15.8064516129,-40.0,-34.4444444444,-36.1538461538,-35.0,10.0,-15.0,-56.6666666667,-31.4285714286,-31.4285714286,-28.5714285714,-29.3939393939,-28.7096774194,-19.0322580645,-17.5862068966,-21.25,-27.5,-11.875,10.0,15.0,38.5714285714,160.0,9.99999999998,-27.0967741935,-27.0967741935,-22.2580645161,-29.2857142857,-17.7777777778,-15.0,-28.6363636364,2.5,7.22222222222,31.875,0.909090909092,-102.5,-165.0,-40.0,35.0,-31.3793103448,-31.3793103448,-27.9310344828,-28.8888888889,-6.0,-3.04347826087,5.2380952381,-43.3333333333,-36.6666666667,-20.7692307692,-45.5555555556,-20.0,-140.0,35.0,9.99999999998,-42.0,-38.0,-34.0,-42.2727272727,-9.04761904762,-32.1052631579,-56.6666666667,-43.3333333333,-43.3333333333,-35.0,-61.4285714286,-50.0,-56.6666666667,-240.0,9.99999999998,-43.4482758621,-43.4482758621,-40.0,-24.6153846154,-9.99999999999,-37.0588235294,-56.6666666667,-50.0,-36.6666666667,-10.0,-130.0,-70.0,-290.0,-240.0,9.99999999998,-33.3333333333,-41.7857142857,-38.2142857143,-34.0,-29.1304347826,-31.1764705882,-50.0,-43.8461538462,-36.1538461538,-34.4444444444,-90.0,-110.0,-73.3333333333,-140.0,9.99999999998,-45.3571428571,-45.3571428571,-43.5714285714,-46.4814814815,-42.7777777778,-39.0740740741,-39.0740740741,-40.9803921569,-41.0416666667,-40.0,-35.0,-61.0526315789,-93.8461538461,-78.8888888889,-90.0
2015-05-15,-26.4864864865,-26.4864864865,-26.4864864865,-26.4864864865,-25.1351351351,-21.9444444444,-14.2857142857,-6.12903225806,-5.0,1.07142857143,27.3913043478,64.7619047619,105.833333333,160.0,235.0,-18.5714285714,-18.5714285714,-18.5714285714,-18.5714285714,-15.0,-14.1935483871,-10.9677419355,-2.06896551724,4.23076923077,0.909090909091,-10.0,45.7142857143,91.25,138.571428571,160.0,-9.44444444444,-9.44444444444,-9.44444444444,-9.44444444444,-8.05555555555,-10.6896551724,-5.51724137931,10.0,-1.90476190476,15.8823529412,20.0,20.0,103.75,126.666666667,143.333333333,-19.0322580645,-19.0322580645,-19.0322580645,-19.0322580645,-17.4193548387,-15.8620689655,-22.0,0.90909090909,-11.875,-1.53846153846,21.5384615385,26.6666666667,60.0,147.5,210.0,-10.6896551724,-10.6896551724,-10.6896551724,-10.6896551724,-8.96551724138,-27.5,-31.1764705882,-10.5882352941,-2.5,6.875,35.0,43.3333333333,60.0,118.333333333,272.5,-19.6296296296,-19.6296296296,-19.6296296296,-20.7692307692,-25.4166666667,-21.5789473684,-25.2941176471,1.17647058823,6.875,25.625,36.9230769231,87.7777777778,143.333333333,168.333333333,272.5,-23.3333333333,-23.3333333333,-23.3333333333,-23.3333333333,-17.0833333333,-21.5789473684,-13.5294117647,10.0,27.6470588235,27.8571428571,35.0,16.25,60.0,120.0,210.0,-26.0,-26.0,-26.0,-16.0,-18.2608695652,-5.78947368421,7.36842105263,18.8235294118,20.0,-25.0,-5.0,1.66666666668,-20.0,140.0,140.0,-9.99999999999,-9.99999999999,-9.99999999999,-5.99999999999,-7.39130434782,-0.526315789469,4.73684210527,27.6470588235,21.5384615385,-20.0,15.0,35.0,51.6666666667,140.0,140.0,-37.7272727273,-37.7272727273,-37.7272727273,-37.7272727273,-35.4545454545,-34.3181818182,-28.6363636364,-27.2093023256,-25.3658536585,-22.8571428571,-3.79310344828,64.7619047619,104.117647059,160.0,155.0
2015-05-18,-17.9069767442,-17.9069767442,-17.9069767442,-21.7073170732,-21.7073170732,-25.8974358974,-25.8974358974,-22.4324324324,-15.7142857143,-15.9259259259,-18.947368421,4.11764705882,10.0,46.3636363636,60.0,-17.2727272727,-17.2727272727,-17.2727272727,-17.2727272727,-17.2727272727,-17.2727272727,-14.2424242424,-12.5806451613,-11.4285714286,-11.4285714286,5.66302560401e-13,16.6666666667,-12.2222222222,-15.0,51.6666666667,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-11.4285714286,-12.7272727273,-12.7272727273,-22.1428571429,-1.53846153846,43.3333333333,20.0,43.3333333333,110.0,-17.7777777778,-17.7777777778,-17.7777777778,-17.7777777778,-20.0,-17.0833333333,-15.0,-24.375,-5.625,-40.0,-28.8888888889,-1.11111111111,-23.3333333333,10.0,110.0,-22.6923076923,-22.6923076923,-22.6923076923,-22.6923076923,-25.4166666667,-33.1818181818,-19.5454545455,-18.125,-15.0,-30.0,-4.99999999999,-1.11111111111,-11.4285714286,-30.0,110.0,-20.9523809524,-20.9523809524,-20.9523809524,-20.9523809524,-29.4736842105,-31.6666666667,-15.0,-11.875,-6.66666666667,3.40918404618e-12,-1.11111111111,3.75,1.66666666667,-56.6666666667,143.333333333,-17.2727272727,-17.2727272727,-20.0,-20.0,-20.0,-17.5,-13.5294117647,6.66666666667,5.83333333333,5.67013103137e-13,-15.0,-30.0,10.0,30.0,135.0,-13.6842105263,-13.6842105263,-13.6842105263,-13.6842105263,-13.6842105263,-11.875,10.0,6.42857142857,0.90909090909,-8.75,-30.0,10.0,10.0,10.0,10.0,-10.5882352941,-10.5882352941,-10.5882352941,-11.875,-11.875,-27.5,5.83333333334,10.0,4.44444444445,-50.0,-30.0,-27.5,-73.3333333333,10.0,35.0,-23.3333333333,-23.3333333333,-23.3333333333,-23.3333333333,-23.3333333333,-23.3333333333,-26.5384615385,-24.3137254902,-23.6956521739,-31.1764705882,-25.7142857143,-18.9473684211,-1.53846153847,-12.2222222222,-6.66666666665
2015-05-19,-22.8125,-22.8125,-22.8125,-22.8125,-22.8125,-22.8125,-22.8125,-25.7142857143,-24.0,-32.1052631579,-24.375,-23.3333333333,-68.5714285714,-25.7142857143,-90.0,-19.6296296296,-19.6296296296,-19.6296296296,-19.6296296296,-19.6296296296,-17.7777777778,-14.0740740741,-22.6086956522,-32.1052631579,-22.3529411765,-53.6363636364,-44.5454545454,-17.7777777778,50.0,93.3333333333,-15.9259259259,-15.9259259259,-15.9259259259,-15.9259259259,-15.9259259259,-15.9259259259,-14.0740740741,-14.0,-28.2352941176,-19.4117647059,-32.3076923077,-73.3333333333,-23.3333333333,76.6666666667,60.0,-15.9259259259,-15.9259259259,-15.9259259259,-15.9259259259,-15.9259259259,-16.0,-16.1904761905,-13.8095238095,-16.4705882353,-32.8571428571,-44.1666666667,-25.0,38.5714285714,93.3333333333,135.0,-9.5652173913,-9.5652173913,-9.5652173913,-9.5652173913,-9.5652173913,-3.04347826087,-3.04347826087,-1.90476190476,-13.5294117647,-16.6666666667,-23.3333333333,2.85714285714,43.3333333333,76.6666666667,135.0,-4.58333333333,-4.58333333333,-4.58333333333,-4.58333333333,-4.58333333333,-11.4285714286,-7.5,-16.4705882353,-13.3333333333,-23.3333333333,-12.2222222222,2.85714285714,40.0,76.6666666667,160.0,-4.58333333333,-4.58333333333,-4.58333333333,-4.58333333333,-10.4545454545,-12.5,-23.3333333333,-28.4615384615,-9.23076923077,-21.25,2.85714285714,17.1428571429,10.0,110.0,185.0,-3.63636363636,-3.63636363636,-3.63636363636,-9.99999999999,-9.99999999999,-13.5294117647,-24.6153846154,-12.7272727273,-8.18181818182,-10.0,17.1428571429,9.09494701773e-12,70.0,135.0,,-8.42105263158,-8.42105263158,-8.42105263158,-8.42105263158,-8.42105263158,-7.64705882353,-10.0,-3.63636363636,0.90909090909,-1.11111111111,17.1428571429,50.0,130.0,85.0,,-20.6818181818,-20.6818181818,-20.6818181818,-20.6818181818,-20.6818181818,-21.3953488372,-21.3953488372,-20.2325581395,-21.5789473684,-25.0,-19.5454545455,-25.7142857143,-33.75,-73.3333333333,-190.0
