,roll:1000_sd:0.5,roll:1000_sd:0.75,roll:1000_sd:1.0,roll:1000_sd:1.25,roll:1000_sd:1.5,roll:1000_sd:1.75,roll:1000_sd:2.0,roll:1000_sd:2.25,roll:1000_sd:2.5,roll:1000_sd:2.75,roll:1000_sd:3.0,roll:1000_sd:3.25,roll:1000_sd:3.5,roll:1000_sd:3.75,roll:1000_sd:4.0,roll:1500_sd:0.5,roll:1500_sd:0.75,roll:1500_sd:1.0,roll:1500_sd:1.25,roll:1500_sd:1.5,roll:1500_sd:1.75,roll:1500_sd:2.0,roll:1500_sd:2.25,roll:1500_sd:2.5,roll:1500_sd:2.75,roll:1500_sd:3.0,roll:1500_sd:3.25,roll:1500_sd:3.5,roll:1500_sd:3.75,roll:1500_sd:4.0,roll:2000_sd:0.5,roll:2000_sd:0.75,roll:2000_sd:1.0,roll:2000_sd:1.25,roll:2000_sd:1.5,roll:2000_sd:1.75,roll:2000_sd:2.0,roll:2000_sd:2.25,roll:2000_sd:2.5,roll:2000_sd:2.75,roll:2000_sd:3.0,roll:2000_sd:3.25,roll:2000_sd:3.5,roll:2000_sd:3.75,roll:2000_sd:4.0,roll:2500_sd:0.5,roll:2500_sd:0.75,roll:2500_sd:1.0,roll:2500_sd:1.25,roll:2500_sd:1.5,roll:2500_sd:1.75,roll:2500_sd:2.0,roll:2500_sd:2.25,roll:2500_sd:2.5,roll:2500_sd:2.75,roll:2500_sd:3.0,roll:2500_sd:3.25,roll:2500_sd:3.5,roll:2500_sd:3.75,roll:2500_sd:4.0,roll:3000_sd:0.5,roll:3000_sd:0.75,roll:3000_sd:1.0,roll:3000_sd:1.25,roll:3000_sd:1.5,roll:3000_sd:1.75,roll:3000_sd:2.0,roll:3000_sd:2.25,roll:3000_sd:2.5,roll:3000_sd:2.75,roll:3000_sd:3.0,roll:3000_sd:3.25,roll:3000_sd:3.5,roll:3000_sd:3.75,roll:3000_sd:4.0,roll:3500_sd:0.5,roll:3500_sd:0.75,roll:3500_sd:1.0,roll:3500_sd:1.25,roll:3500_sd:1.5,roll:3500_sd:1.75,roll:3500_sd:2.0,roll:3500_sd:2.25,roll:3500_sd:2.5,roll:3500_sd:2.75,roll:3500_sd:3.0,roll:3500_sd:3.25,roll:3500_sd:3.5,roll:3500_sd:3.75,roll:3500_sd:4.0,roll:4000_sd:0.5,roll:4000_sd:0.75,roll:4000_sd:1.0,roll:4000_sd:1.25,roll:4000_sd:1.5,roll:4000_sd:1.75,roll:4000_sd:2.0,roll:4000_sd:2.25,roll:4000_sd:2.5,roll:4000_sd:2.75,roll:4000_sd:3.0,roll:4000_sd:3.25,roll:4000_sd:3.5,roll:4000_sd:3.75,roll:4000_sd:4.0,roll:4500_sd:0.5,roll:4500_sd:0.75,roll:4500_sd:1.0,roll:4500_sd:1.25,roll:4500_sd:1.5,roll:4500_sd:1.75,roll:4500_sd:2.0,roll:4500_sd:2.25,roll:4500_sd:2.5,roll:4500_sd:2.75,roll:4500_sd:3.0,roll:4500_sd:3.25,roll:4500_sd:3.5,roll:4500_sd:3.75,roll:4500_sd:4.0,roll:5000_sd:0.5,roll:5000_sd:0.75,roll:5000_sd:1.0,roll:5000_sd:1.25,roll:5000_sd:1.5,roll:5000_sd:1.75,roll:5000_sd:2.0,roll:5000_sd:2.25,roll:5000_sd:2.5,roll:5000_sd:2.75,roll:5000_sd:3.0,roll:5000_sd:3.25,roll:5000_sd:3.5,roll:5000_sd:3.75,roll:5000_sd:4.0,roll:500_sd:0.5,roll:500_sd:0.75,roll:500_sd:1.0,roll:500_sd:1.25,roll:500_sd:1.5,roll:500_sd:1.75,roll:500_sd:2.0,roll:500_sd:2.25,roll:500_sd:2.5,roll:500_sd:2.75,roll:500_sd:3.0,roll:500_sd:3.25,roll:500_sd:3.5,roll:500_sd:3.75,roll:500_sd:4.0,roll:5500_sd:0.5,roll:5500_sd:0.75,roll:5500_sd:1.0,roll:5500_sd:1.25,roll:5500_sd:1.5,roll:5500_sd:1.75,roll:5500_sd:2.0,roll:5500_sd:2.25,roll:5500_sd:2.5,roll:5500_sd:2.75,roll:5500_sd:3.0,roll:5500_sd:3.25,roll:5500_sd:3.5,roll:5500_sd:3.75,roll:5500_sd:4.0,roll:6000_sd:0.5,roll:6000_sd:0.75,roll:6000_sd:1.0,roll:6000_sd:1.25,roll:6000_sd:1.5,roll:6000_sd:1.75,roll:6000_sd:2.0,roll:6000_sd:2.25,roll:6000_sd:2.5,roll:6000_sd:2.75,roll:6000_sd:3.0,roll:6000_sd:3.25,roll:6000_sd:3.5,roll:6000_sd:3.75,roll:6000_sd:4.0,roll:6500_sd:0.5,roll:6500_sd:0.75,roll:6500_sd:1.0,roll:6500_sd:1.25,roll:6500_sd:1.5,roll:6500_sd:1.75,roll:6500_sd:2.0,roll:6500_sd:2.25,roll:6500_sd:2.5,roll:6500_sd:2.75,roll:6500_sd:3.0,roll:6500_sd:3.25,roll:6500_sd:3.5,roll:6500_sd:3.75,roll:6500_sd:4.0,roll:7000_sd:0.5,roll:7000_sd:0.75,roll:7000_sd:1.0,roll:7000_sd:1.25,roll:7000_sd:1.5,roll:7000_sd:1.75,roll:7000_sd:2.0,roll:7000_sd:2.25,roll:7000_sd:2.5,roll:7000_sd:2.75,roll:7000_sd:3.0,roll:7000_sd:3.25,roll:7000_sd:3.5,roll:7000_sd:3.75,roll:7000_sd:4.0,roll:7500_sd:0.5,roll:7500_sd:0.75,roll:7500_sd:1.0,roll:7500_sd:1.25,roll:7500_sd:1.5,roll:7500_sd:1.75,roll:7500_sd:2.0,roll:7500_sd:2.25,roll:7500_sd:2.5,roll:7500_sd:2.75,roll:7500_sd:3.0,roll:7500_sd:3.25,roll:7500_sd:3.5,roll:7500_sd:3.75,roll:7500_sd:4.0,roll:8000_sd:0.5,roll:8000_sd:0.75,roll:8000_sd:1.0,roll:8000_sd:1.25,roll:8000_sd:1.5,roll:8000_sd:1.75,roll:8000_sd:2.0,roll:8000_sd:2.25,roll:8000_sd:2.5,roll:8000_sd:2.75,roll:8000_sd:3.0,roll:8000_sd:3.25,roll:8000_sd:3.5,roll:8000_sd:3.75,roll:8000_sd:4.0
2015-01-05,0.826086956522,0.826086956522,0.826086956522,0.826086956522,0.869565217391,0.952380952381,0.944444444444,0.916666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.777777777778,0.777777777778,0.777777777778,0.777777777778,0.75,0.866666666667,0.909090909091,0.875,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.666666666667,0.909090909091,0.909090909091,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.8,0.8,0.8,0.846153846154,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.769230769231,0.769230769231,0.769230769231,0.769230769231,0.818181818182,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.846153846154,0.846153846154,0.846153846154,0.846153846154,0.875,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.923076923077,0.923076923077,0.923076923077,0.923076923077,0.875,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.923076923077,0.923076923077,0.923076923077,0.923076923077,0.875,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.9375,0.9375,0.9375,0.933333333333,0.833333333333,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.8,0.8,0.8,0.739130434783,0.863636363636,0.85,0.928571428571,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.941176470588,0.941176470588,0.941176470588,0.941176470588,0.833333333333,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.941176470588,0.941176470588,0.941176470588,0.941176470588,0.833333333333,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.941176470588,0.941176470588,0.941176470588,0.941176470588,0.833333333333,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.941176470588,0.941176470588,0.941176470588,0.941176470588,0.833333333333,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.941176470588,0.941176470588,0.941176470588,0.941176470588,0.833333333333,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.941176470588,0.941176470588,0.941176470588,0.941176470588,0.833333333333,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2015-01-06,0.877192982456,0.892857142857,0.890909090909,0.877551020408,0.931818181818,0.944444444444,0.966666666667,0.95652173913,0.941176470588,1.0,1.0,1.0,1.0,1.0,1.0,0.963636363636,0.962264150943,0.960784313725,0.954545454545,0.95,0.971428571429,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.982142857143,0.981481481481,0.980769230769,0.977272727273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.961538461538,0.961538461538,0.958333333333,0.945945945946,0.923076923077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.962264150943,0.962264150943,0.957446808511,0.941176470588,0.952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.962264150943,0.962264150943,0.957446808511,0.941176470588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.961538461538,0.961538461538,0.978260869565,0.971428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.961538461538,0.961538461538,0.978260869565,0.969696969697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.980769230769,0.980769230769,0.979166666667,0.971428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.803278688525,0.8,0.8,0.803571428571,0.775510204082,0.790697674419,0.771428571429,0.793103448276,0.863636363636,0.933333333333,1.0,1.0,1.0,1.0,1.0,0.980392156863,0.980392156863,0.978723404255,0.970588235294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.980392156863,0.980392156863,0.977777777778,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
2015-01-07,0.914285714286,0.914285714286,0.911764705882,0.939393939394,0.935483870968,0.92,0.954545454545,0.894736842105,0.928571428571,0.888888888889,1.0,1.0,1.0,1.0,1.0,0.848484848485,0.848484848485,0.848484848485,0.909090909091,0.896551724138,0.913043478261,0.954545454545,0.9375,1.0,0.75,0.5,0.0,-1.0,-1.0,-1.0,0.888888888889,0.888888888889,0.888888888889,0.888888888889,0.884615384615,0.857142857143,0.923076923077,0.9,0.8,0.8,0.5,1.0,-1.0,-1.0,-1.0,0.88,0.88,0.88,0.88,0.842105263158,0.846153846154,0.75,0.857142857143,0.666666666667,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.916666666667,0.916666666667,0.916666666667,0.916666666667,0.9,0.909090909091,0.833333333333,0.833333333333,0.5,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.913043478261,0.913043478261,0.913043478261,0.904761904762,0.904761904762,0.833333333333,0.75,0.75,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.882352941176,0.882352941176,0.882352941176,0.882352941176,0.882352941176,0.777777777778,0.5,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.9,0.9,0.9,0.894736842105,0.9,0.75,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.894736842105,0.894736842105,0.894736842105,0.894736842105,0.9375,0.9,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.742857142857,0.742857142857,0.727272727273,0.757575757576,0.757575757576,0.78125,0.76,0.869565217391,0.8,0.846153846154,0.8,0.714285714286,0.75,1.0,-1.0,0.9375,0.9375,0.9375,0.9375,0.933333333333,0.9,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.9375,0.9375,0.9375,0.9375,0.933333333333,0.9,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.933333333333,0.933333333333,0.933333333333,0.933333333333,0.933333333333,0.909090909091,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.933333333333,0.933333333333,0.933333333333,0.933333333333,0.933333333333,0.888888888889,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.933333333333,0.933333333333,0.933333333333,0.933333333333,0.923076923077,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9375,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2015-01-08,0.896551724138,0.896551724138,0.896551724138,0.896551724138,0.888888888889,0.888888888889,0.916666666667,1.0,0.888888888889,0.857142857143,1.0,1.0,1.0,1.0,-1.0,0.964285714286,0.964285714286,0.964285714286,0.964285714286,0.964285714286,0.95,0.875,0.875,0.857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.958333333333,0.958333333333,0.958333333333,0.958333333333,0.958333333333,0.95,0.9,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.954545454545,0.954545454545,0.954545454545,0.954545454545,0.954545454545,0.944444444444,0.923076923077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95652173913,0.95652173913,0.95652173913,0.95652173913,0.952380952381,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.958333333333,0.958333333333,0.958333333333,0.958333333333,0.954545454545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.958333333333,0.958333333333,0.958333333333,0.958333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.961538461538,0.961538461538,0.961538461538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.958333333333,0.958333333333,0.958333333333,0.958333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.787878787879,0.787878787879,0.787878787879,0.787878787879,0.774193548387,0.758620689655,0.772727272727,0.75,0.888888888889,0.857142857143,0.857142857143,0.8,1.0,1.0,-1.0,0.958333333333,0.958333333333,0.958333333333,0.95652173913,0.944444444444,0.916666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.952380952381,0.952380952381,0.952380952381,0.952380952381,0.933333333333,0.909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.947368421053,0.947368421053,0.947368421053,0.947368421053,0.923076923077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.947368421053,0.947368421053,0.947368421053,0.947368421053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.941176470588,0.941176470588,0.941176470588,0.941176470588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.941176470588,0.941176470588,0.941176470588,0.941176470588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
2015-01-09,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.714285714286,0.714285714286,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.818181818182,0.818181818182,0.818181818182,0.777777777778,0.875,0.875,0.833333333333,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.818181818182,0.818181818182,0.818181818182,0.818181818182,0.875,0.833333333333,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.647058823529,0.647058823529,0.647058823529,0.647058823529,0.647058823529,0.647058823529,0.545454545455,0.818181818182,0.75,0.666666666667,0.0,0.5,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2015-01-12,0.9,0.9,0.9,0.894736842105,0.8125,0.916666666667,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.947368421053,0.947368421053,0.947368421053,0.944444444444,0.941176470588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.947368421053,0.947368421053,0.947368421053,1.0,0.941176470588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.947368421053,0.947368421053,0.947368421053,0.944444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.95,0.95,0.95,0.947368421053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.842105263158,0.842105263158,0.842105263158,0.833333333333,0.833333333333,0.823529411765,0.875,0.846153846154,0.833333333333,0.857142857143,0.8,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2015-01-13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333333,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.909090909091,0.909090909091,0.909090909091,0.909090909091,0.909090909091,1.0,0.75,0.75,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.777777777778,0.777777777778,0.777777777778,0.777777777778,0.714285714286,0.714285714286,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2015-01-14,0.862068965517,0.862068965517,0.862068965517,0.918367346939,0.911111111111,0.885714285714,0.827586206897,0.884615384615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.875,0.892857142857,0.9,0.926829268293,0.935483870968,0.95652173913,0.95,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.910714285714,0.910714285714,0.910714285714,0.95652173913,0.974358974359,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.923076923077,0.923076923077,0.92,0.978723404255,0.969696969697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.944444444444,0.944444444444,0.942307692308,0.978260869565,0.971428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.963636363636,0.963636363636,0.962264150943,0.978260869565,0.969696969697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.963636363636,0.963636363636,0.959183673469,0.978260869565,0.965517241379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.964285714286,0.964285714286,0.962962962963,0.977272727273,0.964285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.964285714286,0.964285714286,0.962962962963,0.976744186047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.830769230769,0.830769230769,0.828125,0.833333333333,0.792452830189,0.787234042553,0.736842105263,0.8125,0.862068965517,0.916666666667,1.0,1.0,1.0,1.0,1.0,0.964285714286,0.964285714286,0.962962962963,0.977777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.964285714286,0.964285714286,0.962962962963,0.977777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.964285714286,0.964285714286,0.962962962963,0.977272727273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.964285714286,0.964285714286,0.962962962963,0.976744186047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.964285714286,0.964285714286,0.962962962963,0.976744186047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.964285714286,0.964285714286,0.962962962963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
2015-01-15,0.872340425532,0.872340425532,0.872340425532,0.866666666667,0.883720930233,0.875,0.896551724138,0.925925925926,0.947368421053,0.941176470588,1.0,1.0,1.0,1.0,1.0,0.878048780488,0.878048780488,0.878048780488,0.864864864865,0.857142857143,0.878787878788,0.88,0.913043478261,0.941176470588,0.933333333333,1.0,1.0,1.0,1.0,1.0,0.875,0.875,0.9,0.885714285714,0.903225806452,0.928571428571,0.913043478261,0.913043478261,0.933333333333,0.857142857143,1.0,1.0,1.0,1.0,1.0,0.894736842105,0.894736842105,0.916666666667,0.914285714286,0.925925925926,0.92,0.894736842105,0.894736842105,0.916666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.857142857143,0.857142857143,0.848484848485,0.866666666667,0.92,0.916666666667,0.894736842105,0.882352941176,0.888888888889,0.833333333333,1.0,1.0,1.0,1.0,1.0,0.914285714286,0.914285714286,0.911764705882,0.931034482759,0.928571428571,0.913043478261,0.866666666667,0.818181818182,0.857142857143,0.8,1.0,1.0,1.0,1.0,-1.0,0.848484848485,0.848484848485,0.866666666667,0.925925925926,0.92,0.875,0.833333333333,0.714285714286,0.8,1.0,1.0,1.0,1.0,-1.0,-1.0,0.862068965517,0.862068965517,0.857142857143,0.92,0.913043478261,0.866666666667,0.818181818182,0.6,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.875,0.875,0.875,0.925925925926,0.9,0.846153846154,0.777777777778,0.666666666667,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.763636363636,0.763636363636,0.763636363636,0.763636363636,0.769230769231,0.804347826087,0.846153846154,0.939393939394,0.925925925926,0.944444444444,0.923076923077,1.0,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.92,0.888888888889,0.777777777778,0.714285714286,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.941176470588,0.941176470588,0.941176470588,0.909090909091,0.875,0.888888888889,0.75,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.947368421053,0.947368421053,0.941176470588,0.928571428571,0.888888888889,0.875,0.75,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.947368421053,0.947368421053,0.941176470588,0.928571428571,0.888888888889,0.875,0.75,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.941176470588,0.941176470588,0.9375,0.925925925926,0.875,0.9,0.75,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.9375,0.9375,0.9375,0.92,0.875,0.923076923077,0.75,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
