,PNL,average_draw_down,bollinger,max_draw_down,num_orders,order_profit,order_waiting,order_win,return,rolling,sharpe_ratio,stop_win,win_ratio
0,55892.605,308.756991525,1.0,1500.0,4876,69.4799658994,1164.75788576,0.94799658994,0.0761223503471,1000,1.10724549334,2,0.983050847458
1,55465.62,314.546737288,1.0,1550.0,3836,84.1960352423,1994.52202643,0.936123348018,0.0755655727454,1000,1.13855334821,3,0.966101694915
2,54100.6175,317.924872881,1.0,1550.0,3556,87.8571428571,2312.79285714,0.928571428571,0.0737496793849,1000,1.14426646583,4,0.966101694915
3,52625.9525,322.993135593,1.0,1550.0,3396,89.3125,2499.24625,0.925,0.0717448632638,1000,1.12855967654,5,0.966101694915
4,51992.245,323.537542373,1.0,1550.0,3348,89.5939086294,2564.76903553,0.925126903553,0.0708625798281,1000,1.1200987068,6,0.966101694915
5,52042.22,323.537711864,1.0,1550.0,3348,89.6573604061,2582.94162437,0.925126903553,0.0709351482683,1000,1.11930521479,7,0.966101694915
6,51927.955,323.537711864,1.0,1550.0,3340,89.6946564885,2596.8956743,0.924936386768,0.0707762292861,1000,1.11560822537,8,0.966101694915
7,52145.4775,323.537711864,1.0,1550.0,3336,89.8218829517,2606.24681934,0.924936386768,0.0710853556767,1000,1.12212068676,9,0.966101694915
8,52113.6075,323.537711864,1.0,1550.0,3332,89.8089171975,2598.40509554,0.924840764331,0.0710415481166,1000,1.12070773784,10,0.966101694915
9,55458.775,308.756991525,1.5,1500.0,4852,69.3658954584,1167.36418166,0.947729220223,0.075563150502,1000,1.14267593585,2,0.983050847458
10,54999.645,314.546737288,1.5,1550.0,3808,84.1842397336,2001.01553829,0.935627081021,0.0749613770996,1000,1.16900671789,3,0.966101694915
11,53684.6925,317.924872881,1.5,1550.0,3528,87.9351740696,2322.34453782,0.927971188475,0.0732155425297,1000,1.17767057246,4,0.966101694915
12,52242.74,322.993135593,1.5,1550.0,3372,89.3576826196,2507.38539043,0.92443324937,0.071257639502,1000,1.1629686286,5,0.966101694915
13,51609.0325,323.537542373,1.5,1550.0,3324,89.641943734,2573.53580563,0.924552429668,0.0703753560663,1000,1.15471754577,6,0.966101694915
14,51659.0075,323.537711864,1.5,1550.0,3324,89.7058823529,2591.84782609,0.924552429668,0.0704479245065,1000,1.15374189192,7,0.966101694915
15,51544.7425,323.537711864,1.5,1550.0,3316,89.7435897436,2605.93205128,0.924358974359,0.0702890055243,1000,1.14984302738,8,0.966101694915
16,51762.265,323.537711864,1.5,1550.0,3312,89.8717948718,2615.35512821,0.924358974359,0.0705981319149,1000,1.15667329141,9,0.966101694915
17,51730.395,323.537711864,1.5,1550.0,3308,89.8587933248,2607.46469833,0.924261874198,0.0705543243548,1000,1.15516125625,10,0.966101694915
18,55297.2375,308.756991525,2.0,1500.0,4844,69.356223176,1168.50042918,0.947639484979,0.0753533189297,1000,1.15335677122,2,0.983050847458
19,54856.355,314.546737288,2.0,1550.0,3796,84.29844098,2006.59688196,0.935412026726,0.0747768155731,1000,1.17829371024,3,0.966101694915
20,53541.4025,317.924872881,2.0,1550.0,3516,88.0722891566,2329.54457831,0.927710843373,0.0730309810032,1000,1.18742881557,4,0.966101694915
21,52099.45,322.993135593,2.0,1550.0,3360,89.5069532238,2515.64222503,0.92414664981,0.0710730779754,1000,1.17316885751,5,0.966101694915
22,51465.7425,323.537542373,2.0,1550.0,3312,89.7946084724,2582.1745828,0.924261874198,0.0701907945397,1000,1.16500390314,6,0.966101694915
23,51515.7175,323.537711864,2.0,1550.0,3312,89.8587933248,2600.55712452,0.924261874198,0.0702633629799,1000,1.16396767629,7,0.966101694915
24,51401.4525,323.537711864,2.0,1550.0,3304,89.897039897,2614.71814672,0.924066924067,0.0701044439977,1000,1.16000661,8,0.966101694915
25,51618.975,323.537711864,2.0,1550.0,3300,90.0257400257,2624.17760618,0.924066924067,0.0704135703884,1000,1.16693356169,9,0.966101694915
26,51587.105,323.537711864,2.0,1550.0,3296,90.0128865979,2616.26804124,0.923969072165,0.0703697628283,1000,1.16539030482,10,0.966101694915
27,54732.885,311.297584746,2.5,1500.0,4792,69.4444444444,1177.96788194,0.947916666667,0.0745571507384,1000,1.12462847852,2,0.983050847458
28,54191.9625,317.087330508,2.5,1550.0,3744,84.5197740113,2026.47683616,0.935593220339,0.073845269975,1000,1.15380906706,3,0.966101694915
29,52714.74,320.465466102,2.5,1550.0,3456,88.3435582822,2361.00245399,0.927607361963,0.0718800370171,1000,1.16512721901,4,0.966101694915
30,51222.7625,326.381186441,2.5,1550.0,3300,89.7551546392,2552.4806701,0.923969072165,0.0698517951254,1000,1.15035769825,5,0.966101694915
31,50556.76,326.927372881,2.5,1550.0,3248,90.1048492792,2624.63826999,0.922673656619,0.0689241025221,1000,1.14144289159,6,0.966101694915
32,50606.735,326.927542373,2.5,1550.0,3248,90.1703800786,2643.40629096,0.922673656619,0.0689966709623,1000,1.14042983159,7,0.966101694915
33,50492.47,326.927542373,2.5,1550.0,3240,90.2102496715,2657.97766097,0.92247043364,0.0688377519801,1000,1.13657080771,8,0.966101694915
34,50709.9925,326.927542373,2.5,1550.0,3236,90.3416557162,2667.63600526,0.92247043364,0.0691468783708,1000,1.14331792405,9,0.966101694915
35,50678.1225,326.927542373,2.5,1550.0,3232,90.3289473684,2659.61710526,0.922368421053,0.0691030708106,1000,1.14181413173,10,0.966101694915
36,52817.1225,300.229533898,3.0,1500.0,4520,70.1101928375,1163.93572084,0.955004591368,0.0719432121266,1000,1.09618077477,2,0.983050847458
