,PNL,average_draw_down,bollinger,max_draw_down,num_orders,order_profit,order_waiting,order_win,return,rolling,sharpe_ratio,stop_win,win_ratio
0,28828.0,152.694915254,1.0,281.0,12448,16.3477265293,751.807654563,0.62839385018,0.104222530787,1000,1.15883712523,2,1.0
1,28957.0,152.474576271,1.0,281.0,12412,16.4124015748,754.127296588,0.628280839895,0.104693446366,1000,1.15900265891,3,1.0
2,28937.0,152.762711864,1.0,281.0,12392,16.4147223135,755.696023661,0.627670062438,0.104609056515,1000,1.15723404201,4,0.983050847458
3,28987.0,152.593220339,1.0,281.0,12392,16.431153467,755.845218534,0.627670062438,0.104807241203,1000,1.16098686917,5,1.0
4,28993.0,152.593220339,1.0,281.0,12388,16.4365548981,756.104207758,0.627547666009,0.104828006042,1000,1.16137507281,6,1.0
5,28993.0,152.593220339,1.0,281.0,12388,16.4365548981,756.104207758,0.627547666009,0.104828006042,1000,1.16137507281,7,1.0
6,28993.0,152.593220339,1.0,281.0,12388,16.4365548981,756.104207758,0.627547666009,0.104828006042,1000,1.16137507281,8,1.0
7,28993.0,152.593220339,1.0,281.0,12388,16.4365548981,756.104207758,0.627547666009,0.104828006042,1000,1.16137507281,9,1.0
8,28993.0,152.593220339,1.0,281.0,12388,16.4365548981,756.104207758,0.627547666009,0.104828006042,1000,1.16137507281,10,1.0
9,28691.0,152.813559322,1.5,281.0,12256,16.5004985045,763.042206713,0.630774343636,0.103751731993,1000,1.16180515246,2,1.0
10,28820.0,152.593220339,1.5,281.0,12220,16.5666666667,765.433,0.630666666667,0.104222647572,1000,1.16180533245,3,1.0
11,28756.0,152.881355932,1.5,281.0,12196,16.5581162325,767.306279225,0.629926519706,0.103986402673,1000,1.16635186369,4,1.0
12,28806.0,152.711864407,1.5,281.0,12196,16.5748162993,767.457915832,0.629926519706,0.104184587362,1000,1.17013039311,5,1.0
13,28812.0,152.711864407,1.5,281.0,12192,16.5803541597,767.725025058,0.629802873371,0.1042053522,1000,1.17052556095,6,1.0
14,28812.0,152.711864407,1.5,281.0,12192,16.5803541597,767.725025058,0.629802873371,0.1042053522,1000,1.17052556095,7,1.0
15,28812.0,152.711864407,1.5,281.0,12192,16.5803541597,767.725025058,0.629802873371,0.1042053522,1000,1.17052556095,8,1.0
16,28812.0,152.711864407,1.5,281.0,12192,16.5803541597,767.725025058,0.629802873371,0.1042053522,1000,1.17052556095,9,1.0
17,28812.0,152.711864407,1.5,281.0,12192,16.5803541597,767.725025058,0.629802873371,0.1042053522,1000,1.17052556095,10,1.0
18,28484.0,149.220338983,2.0,281.0,11244,17.3621190131,832.356676343,0.650217706821,0.10311094404,1000,1.23317344375,2,1.0
19,28675.0,149.0,2.0,281.0,11200,17.4681238616,835.846265938,0.650273224044,0.103818676635,1000,1.23921083082,3,1.0
20,28573.0,149.288135593,2.0,281.0,11168,17.4552429668,838.824260139,0.64925100475,0.103448209568,1000,1.24624569371,4,1.0
21,28623.0,149.118644068,2.0,281.0,11168,17.4735111436,839.028498356,0.64925100475,0.103646394256,1000,1.25055847762,5,1.0
22,28623.0,149.118644068,2.0,281.0,11168,17.4735111436,839.028498356,0.64925100475,0.103646394256,1000,1.25055847762,6,1.0
23,28623.0,149.118644068,2.0,281.0,11168,17.4735111436,839.028498356,0.64925100475,0.103646394256,1000,1.25055847762,7,1.0
24,28623.0,149.118644068,2.0,281.0,11168,17.4735111436,839.028498356,0.64925100475,0.103646394256,1000,1.25055847762,8,1.0
25,28623.0,149.118644068,2.0,281.0,11168,17.4735111436,839.028498356,0.64925100475,0.103646394256,1000,1.25055847762,9,1.0
26,28623.0,149.118644068,2.0,281.0,11168,17.4735111436,839.028498356,0.64925100475,0.103646394256,1000,1.25055847762,10,1.0
27,28504.0,147.372881356,2.5,425.0,9364,19.6780551905,981.419623303,0.701270258432,0.10310293217,1000,1.38520818604,2,1.0
28,28390.0,143.779661017,2.5,281.0,9240,19.8157193606,1000.16474245,0.699378330373,0.102728942761,1000,1.42120478653,3,1.0
29,28156.0,147.915254237,2.5,425.0,9196,19.7791164659,1006.76706827,0.698795180723,0.101865632923,1000,1.43686758976,4,1.0
30,28262.0,147.915254237,2.5,425.0,9192,19.8325892857,1007.52946429,0.698660714286,0.102250841238,1000,1.43129806057,5,1.0
31,28224.0,147.915254237,2.5,425.0,9184,19.827971403,1009.03798034,0.698391420912,0.102118948183,1000,1.43051130468,6,1.0
32,28280.0,147.915254237,2.5,425.0,9180,19.8591864104,1009.49396513,0.698256593652,0.102312275575,1000,1.42002575233,7,1.0
33,28305.0,147.915254237,2.5,425.0,9180,19.8703620921,1009.47429593,0.698256593652,0.102398556852,1000,1.41456302051,8,1.0
34,28236.0,147.915254237,2.5,425.0,9176,19.845706619,1009.95125224,0.698121645796,0.102160420527,1000,1.42954572072,9,1.0
35,28217.0,147.915254237,2.5,425.0,9172,19.8434004474,1010.40536913,0.697986577181,0.102093753861,1000,1.43005700514,10,1.0
36,25984.0,136.06779661,3.0,281.0,5644,26.6117216117,1298.95457875,0.841025641026,0.0941652565929,1000,1.41581605613,2,1.0
37,23037.0,140.644067797,3.0,281.0,4692,28.4505788068,1767.32146037,0.813000890472,0.0834889685163,1000,1.40253208381,3,1.0
38,22281.0,144.457627119,3.0,425.0,4496,28.7709497207,1888.74394786,0.809124767225,0.0807671150452,1000,1.46658626738,4,1.0
39,22247.0,144.457627119,3.0,425.0,4452,28.9238721805,1916.14003759,0.808270676692,0.0806330600248,1000,1.4616024344,5,1.0
