,PNL,average_draw_down,bollinger,max_draw_down,num_orders,order_profit,order_waiting,order_win,return,rolling,sharpe_ratio,stop_win,win_ratio
0,54088.0,989.949152542,1.0,3170.0,10876,43.8257774447,874.206819033,0.746346946422,0.051672344258,1000,0.723015014104,2,0.847457627119
1,54088.0,989.949152542,1.0,3170.0,10876,43.8257774447,874.206819033,0.746346946422,0.051672344258,1000,0.723015014104,3,0.847457627119
2,54088.0,989.949152542,1.0,3170.0,10876,43.8257774447,874.206819033,0.746346946422,0.051672344258,1000,0.723015014104,4,0.847457627119
3,54088.0,989.949152542,1.0,3170.0,10876,43.8257774447,874.206819033,0.746346946422,0.051672344258,1000,0.723015014104,5,0.847457627119
4,54088.0,989.949152542,1.0,3170.0,10876,43.8257774447,874.206819033,0.746346946422,0.051672344258,1000,0.723015014104,6,0.847457627119
5,54088.0,989.949152542,1.0,3170.0,10876,43.8257774447,874.206819033,0.746346946422,0.051672344258,1000,0.723015014104,7,0.847457627119
6,54088.0,989.949152542,1.0,3170.0,10876,43.8257774447,874.206819033,0.746346946422,0.051672344258,1000,0.723015014104,8,0.847457627119
7,54088.0,989.949152542,1.0,3170.0,10876,43.8257774447,874.206819033,0.746346946422,0.051672344258,1000,0.723015014104,9,0.847457627119
8,54088.0,989.949152542,1.0,3170.0,10876,43.8257774447,874.206819033,0.746346946422,0.051672344258,1000,0.723015014104,10,0.847457627119
9,54801.0,980.644067797,1.5,3170.0,10564,44.762345679,898.427854938,0.748842592593,0.0524875412094,1000,0.750674557855,2,0.864406779661
10,54801.0,980.644067797,1.5,3170.0,10564,44.762345679,898.427854938,0.748842592593,0.0524875412094,1000,0.750674557855,3,0.864406779661
11,54801.0,980.644067797,1.5,3170.0,10564,44.762345679,898.427854938,0.748842592593,0.0524875412094,1000,0.750674557855,4,0.864406779661
12,54801.0,980.644067797,1.5,3170.0,10564,44.762345679,898.427854938,0.748842592593,0.0524875412094,1000,0.750674557855,5,0.864406779661
13,54801.0,980.644067797,1.5,3170.0,10564,44.762345679,898.427854938,0.748842592593,0.0524875412094,1000,0.750674557855,6,0.864406779661
14,54801.0,980.644067797,1.5,3170.0,10564,44.762345679,898.427854938,0.748842592593,0.0524875412094,1000,0.750674557855,7,0.864406779661
15,54801.0,980.644067797,1.5,3170.0,10564,44.762345679,898.427854938,0.748842592593,0.0524875412094,1000,0.750674557855,8,0.864406779661
16,54801.0,980.644067797,1.5,3170.0,10564,44.762345679,898.427854938,0.748842592593,0.0524875412094,1000,0.750674557855,9,0.864406779661
17,54801.0,980.644067797,1.5,3170.0,10564,44.762345679,898.427854938,0.748842592593,0.0524875412094,1000,0.750674557855,10,0.864406779661
18,56733.0,991.406779661,2.0,3170.0,9360,48.9672489083,1007.72183406,0.775109170306,0.0543802359467,1000,0.795365160821,2,0.881355932203
19,56733.0,991.406779661,2.0,3170.0,9360,48.9672489083,1007.72183406,0.775109170306,0.0543802359467,1000,0.795365160821,3,0.881355932203
20,56733.0,991.406779661,2.0,3170.0,9360,48.9672489083,1007.72183406,0.775109170306,0.0543802359467,1000,0.795365160821,4,0.881355932203
21,56733.0,991.406779661,2.0,3170.0,9360,48.9672489083,1007.72183406,0.775109170306,0.0543802359467,1000,0.795365160821,5,0.881355932203
22,56733.0,991.406779661,2.0,3170.0,9360,48.9672489083,1007.72183406,0.775109170306,0.0543802359467,1000,0.795365160821,6,0.881355932203
23,56733.0,991.406779661,2.0,3170.0,9360,48.9672489083,1007.72183406,0.775109170306,0.0543802359467,1000,0.795365160821,7,0.881355932203
24,56733.0,991.406779661,2.0,3170.0,9360,48.9672489083,1007.72183406,0.775109170306,0.0543802359467,1000,0.795365160821,8,0.881355932203
25,56733.0,991.406779661,2.0,3170.0,9360,48.9672489083,1007.72183406,0.775109170306,0.0543802359467,1000,0.795365160821,9,0.881355932203
26,56733.0,991.406779661,2.0,3170.0,9360,48.9672489083,1007.72183406,0.775109170306,0.0543802359467,1000,0.795365160821,10,0.881355932203
27,56356.0,1012.38983051,2.5,3350.0,7344,56.735162374,1268.60022396,0.788353863382,0.0540352320229,1000,0.846477541594,2,0.847457627119
28,56356.0,1012.38983051,2.5,3350.0,7344,56.735162374,1268.60022396,0.788353863382,0.0540352320229,1000,0.846477541594,3,0.847457627119
29,56356.0,1012.38983051,2.5,3350.0,7344,56.735162374,1268.60022396,0.788353863382,0.0540352320229,1000,0.846477541594,4,0.847457627119
30,56356.0,1012.38983051,2.5,3350.0,7344,56.735162374,1268.60022396,0.788353863382,0.0540352320229,1000,0.846477541594,5,0.847457627119
31,56356.0,1012.38983051,2.5,3350.0,7344,56.735162374,1268.60022396,0.788353863382,0.0540352320229,1000,0.846477541594,6,0.847457627119
32,56356.0,1012.38983051,2.5,3350.0,7344,56.735162374,1268.60022396,0.788353863382,0.0540352320229,1000,0.846477541594,7,0.847457627119
33,56356.0,1012.38983051,2.5,3350.0,7344,56.735162374,1268.60022396,0.788353863382,0.0540352320229,1000,0.846477541594,8,0.847457627119
34,56356.0,1012.38983051,2.5,3350.0,7344,56.735162374,1268.60022396,0.788353863382,0.0540352320229,1000,0.846477541594,9,0.847457627119
35,56356.0,1012.38983051,2.5,3350.0,7344,56.735162374,1268.60022396,0.788353863382,0.0540352320229,1000,0.846477541594,10,0.847457627119
36,51907.0,1004.42372881,3.0,3450.0,4704,73.7841918295,1948.55417407,0.825044404973,0.0497075011138,1000,0.869264807194,2,0.813559322034
