,PNL,alpha,average_draw_down,bollinger,max_draw_down,num_orders,order_profit,order_waiting,order_win,return,rolling,sharpe_ratio,stop_win,win_ratio
0,18444.474,0.0001,731.887783898,1.0,4426.66675,5312,,,0.720252167061,0.0398418426892,1000,0.278859820643,2,0.677966101695
1,18694.7105,0.0001,730.732266949,1.0,4426.66675,5180,,,0.715210355987,0.0404450196841,1000,0.283402275145,3,0.661016949153
2,19010.914,0.0001,729.722771186,1.0,4426.66675,5156,,,0.714634146341,0.0412255578342,1000,0.28879276747,4,0.661016949153
3,18997.76225,0.0001,729.722771186,1.0,4426.66675,5148,,,0.71335504886,0.0411945819735,1000,0.288335011246,5,0.661016949153
4,19066.4125,0.0001,729.722771186,1.0,4426.66675,5144,,,0.713936430318,0.0413613707247,1000,0.289505006076,6,0.661016949153
5,19066.4125,0.0001,729.722771186,1.0,4426.66675,5144,,,0.713936430318,0.0413613707247,1000,0.289505006076,7,0.661016949153
6,19066.4125,0.0001,729.722771186,1.0,4426.66675,5144,,,0.713936430318,0.0413613707247,1000,0.289505006076,8,0.661016949153
7,19066.4125,0.0001,729.722771186,1.0,4426.66675,5144,,,0.713936430318,0.0413613707247,1000,0.289505006076,9,0.661016949153
8,19066.4125,0.0001,729.722771186,1.0,4426.66675,5144,,,0.713936430318,0.0413613707247,1000,0.289505006076,10,0.661016949153
9,20498.6365,0.0001,722.933449153,1.5,4187.88575,4860,,,0.730103806228,0.044471175607,1000,0.309722236885,2,0.661016949153
10,20268.717,0.0001,721.932305085,1.5,4187.88575,4704,,,0.724261414503,0.0440276737913,1000,0.311285184098,3,0.661016949153
11,20707.3575,0.0001,721.61570339,1.5,4187.88575,4676,,,0.723423423423,0.0450815598223,1000,0.318839608069,4,0.661016949153
12,20644.208,0.0001,721.61570339,1.5,4187.88575,4668,,,0.72202166065,0.044943258839,1000,0.31813294783,5,0.661016949153
13,20712.89425,0.0001,721.61570339,1.5,4187.88575,4664,,,0.722673893406,0.0451101261757,1000,0.319278507972,6,0.661016949153
14,20733.25675,0.0001,721.61570339,1.5,4187.88575,4660,,,0.722423146474,0.0451683370271,1000,0.320152225059,7,0.661016949153
15,20733.25675,0.0001,721.61570339,1.5,4187.88575,4660,,,0.722423146474,0.0451683370271,1000,0.320152225059,8,0.661016949153
16,20733.25675,0.0001,721.61570339,1.5,4187.88575,4660,,,0.722423146474,0.0451683370271,1000,0.320152225059,9,0.661016949153
17,20733.25675,0.0001,721.61570339,1.5,4187.88575,4660,,,0.722423146474,0.0451683370271,1000,0.320152225059,10,0.661016949153
18,20658.5355,0.0001,684.796758475,2.0,3660.047,4024,,,0.744725738397,0.0449610376463,1000,0.341470990368,2,0.661016949153
19,18838.03525,0.0001,687.212110169,2.0,3660.047,3744,,,0.72582480091,0.040898201555,1000,0.32529094425,3,0.694915254237
20,19074.09625,0.0001,687.049881356,2.0,3660.047,3696,,,0.723183391003,0.0415182306933,1000,0.335522703977,4,0.694915254237
21,19101.611,0.0001,687.049881356,2.0,3660.047,3680,,,0.721900347625,0.0415840038048,1000,0.335878470708,5,0.694915254237
22,19140.788,0.0001,687.049881356,2.0,3660.047,3672,,,0.721254355401,0.0416863278797,1000,0.336686738923,6,0.694915254237
23,19190.77675,0.0001,687.049881356,2.0,3660.047,3672,,,0.721254355401,0.041809210746,1000,0.337902203263,7,0.694915254237
24,19190.77675,0.0001,687.049881356,2.0,3660.047,3672,,,0.721254355401,0.041809210746,1000,0.337902203263,8,0.694915254237
25,19190.77675,0.0001,687.049881356,2.0,3660.047,3672,,,0.721254355401,0.041809210746,1000,0.337902203263,9,0.694915254237
26,19190.77675,0.0001,687.049881356,2.0,3660.047,3672,,,0.721254355401,0.041809210746,1000,0.337902203263,10,0.694915254237
27,25267.55725,0.0001,623.676584746,2.5,1826.109,3324,,,0.801801801802,0.0556670515238,1000,0.483599202518,2,0.694915254237
28,21743.62875,0.0001,628.929355932,2.5,1826.109,2840,,,0.769113149847,0.0480008237982,1000,0.461181414717,3,0.677966101695
29,20521.47825,0.0001,632.708186441,2.5,1826.109,2724,,,0.7632,0.0453427906889,1000,0.453655859763,4,0.677966101695
30,20589.1015,0.0001,631.860995763,2.5,1826.109,2700,,,0.760904684976,0.0455295077683,1000,0.453266657446,5,0.677966101695
31,20728.3595,0.0001,631.860995763,2.5,1826.109,2692,,,0.760129659643,0.0458699733649,1000,0.456382557047,6,0.677966101695
32,20598.71975,0.0001,631.860995763,2.5,1826.109,2688,,,0.75974025974,0.0455960337287,1000,0.457094063773,7,0.677966101695
33,20619.55475,0.0001,631.860995763,2.5,1826.109,2684,,,0.759349593496,0.0456432057362,1000,0.457244648448,8,0.677966101695
34,20619.55475,0.0001,631.860995763,2.5,1826.109,2684,,,0.759349593496,0.0456432057362,1000,0.457244648448,9,0.677966101695
35,20619.55475,0.0001,631.860995763,2.5,1826.109,2684,,,0.759349593496,0.0456432057362,1000,0.457244648448,10,0.677966101695
36,23896.14275,0.0001,602.274360169,3.0,1350.0,2700,,,0.863782051282,0.0525009307366,1000,0.471068173359,2,0.627118644068
37,18447.51025,0.0001,612.046402542,3.0,1300.0,2064,,,0.819956616052,0.0403221667214,1000,0.401520545704,3,0.593220338983
38,15729.808,0.0001,615.84220339,3.0,1300.0,1860,,,0.80243902439,0.0346406393405,1000,0.392633693221,4,0.610169491525
39,14802.34,0.0001,617.006224576,3.0,1300.0,1776,,,0.791237113402,0.0326044478688,1000,0.370967231722,5,0.593220338983
40,14201.0115,0.0001,617.006224576,3.0,1300.0,1756,,,0.788511749347,0.0312582519269,1000,0.365797384822,6,0.593220338983
41,14338.186,0.0001,617.006224576,3.0,1300.0,1748,,,0.787401574803,0.0315509047976,1000,0.367086118476,7,0.593220338983
42,14538.1815,0.0001,617.006224576,3.0,1300.0,1748,,,0.787401574803,0.0319874786532,1000,0.368396690885,8,0.593220338983
43,14556.834,0.0001,617.006224576,3.0,1300.0,1744,,,0.786842105263,0.0320327957086,1000,0.368848907912,9,0.593220338983
44,14556.834,0.0001,617.006224576,3.0,1300.0,1744,,,0.786842105263,0.0320327957086,1000,0.368848907912,10,0.593220338983
45,24256.59375,0.0001,581.848334746,3.5,1350.0,2452,,,0.918584070796,0.0533680891402,1000,0.475697069668,2,0.677966101695
46,19508.71125,0.0001,611.456580508,3.5,1350.0,1792,,,0.883248730964,0.0429928106241,1000,0.441640347446,3,0.677966101695
47,16847.02325,0.0001,618.967966102,3.5,1300.0,1492,,,0.8625,0.0372008398854,1000,0.399392760332,4,0.610169491525
48,14913.9845,0.0001,623.481805085,3.5,1300.0,1368,,,0.847750865052,0.0329677147718,1000,0.373203988841,5,0.593220338983
49,13993.64975,0.0001,624.844864407,3.5,1300.0,1344,,,0.843971631206,0.0309550225592,1000,0.364894635821,6,0.593220338983
50,13800.8505,0.0001,623.451449153,3.5,1300.0,1312,,,0.839416058394,0.0305545736975,1000,0.361832951664,7,0.593220338983
51,13660.039,0.0001,623.451449153,3.5,1300.0,1300,,,0.837638376384,0.0302228173914,1000,0.35780214193,8,0.593220338983
52,13927.17725,0.0001,623.45129661,3.5,1300.0,1296,,,0.837037037037,0.0307914599922,1000,0.358310117431,9,0.593220338983
53,13765.37325,0.0001,624.844788136,3.5,1300.0,1288,,,0.835820895522,0.0304108402489,1000,0.357013369904,10,0.593220338983
54,24886.5755,0.0001,558.449834746,4.0,1350.0,2272,,,0.950191570881,0.0552168507579,1000,0.533454283865,2,0.64406779661
55,19461.25675,0.0001,595.470351695,4.0,1350.0,1576,,,0.921282798834,0.0432798269098,1000,0.485414039158,3,0.677966101695
56,18517.9915,0.0001,606.034860169,4.0,1270.96325,1320,,,0.909090909091,0.0413880083615,1000,0.459434611614,4,0.610169491525
