,PNL,alpha,average_draw_down,bollinger,max_draw_down,num_orders,order_profit,order_waiting,order_win,return,rolling,sharpe_ratio,stop_win,win_ratio
0,-616017.0,-1,9544.08474576,1.0,38884.0,124432,-13.7105864923,78.3632967245,0.0118200264099,-2.2518398481,1000,-1.41574817579,2,0.0
1,-615918.0,-1,9542.50847458,1.0,38884.0,124416,-13.7107424706,78.3735867289,0.0117893380577,-2.25148356576,1000,-1.41553326493,3,0.0
2,-615893.0,-1,9542.08474576,1.0,38884.0,124416,-13.709937188,78.3735545176,0.0117893380577,-2.25139424815,1000,-1.4154487308,4,0.0
3,-615887.0,-1,9541.98305085,1.0,38884.0,124412,-13.7103788172,78.3760791135,0.0117897178199,-2.25137281192,1000,-1.41542840402,5,0.0
4,-615862.0,-1,9541.55932203,1.0,38884.0,124412,-13.7095735086,78.3761435382,0.0117897178199,-2.25128349431,1000,-1.41534354831,6,0.0
5,-615831.0,-1,9541.03389831,1.0,38884.0,124408,-13.7092098058,78.3787327256,0.0117578842251,-2.25117620931,1000,-1.41520811012,7,0.0
6,-615831.0,-1,9541.03389831,1.0,38884.0,124408,-13.7092098058,78.3787327256,0.0117578842251,-2.25117620931,1000,-1.41520811012,8,0.0
7,-615831.0,-1,9541.03389831,1.0,38884.0,124408,-13.7092098058,78.3787327256,0.0117578842251,-2.25117620931,1000,-1.41520811012,9,0.0
8,-615831.0,-1,9541.03389831,1.0,38884.0,124408,-13.7092098058,78.3787327256,0.0117578842251,-2.25117620931,1000,-1.41520811012,10,0.0
9,-67017.0,-1,1166.10169492,1.5,4851.0,46328,0.501041124414,205.792816242,0.0792122158598,-0.246214736953,1000,-1.82083079587,2,0.0169491525424
10,-66900.0,-1,1164.74576271,1.5,4851.0,46300,0.505686257488,205.957201146,0.0789999131869,-0.245794077813,1000,-1.8163201708,3,0.0169491525424
11,-66944.0,-1,1164.74576271,1.5,4851.0,46296,0.501389130057,205.966921341,0.0788331307519,-0.245945932861,1000,-1.81967676492,4,0.0169491525424
12,-66944.0,-1,1164.74576271,1.5,4851.0,46296,0.501389130057,205.966921341,0.0788331307519,-0.245945932861,1000,-1.81967676492,5,0.0169491525424
13,-66944.0,-1,1164.74576271,1.5,4851.0,46296,0.501389130057,205.966921341,0.0788331307519,-0.245945932861,1000,-1.81967676492,6,0.0169491525424
14,-66913.0,-1,1164.22033898,1.5,4851.0,46292,0.503603368933,205.984978727,0.0787531475211,-0.245838647863,1000,-1.81867281427,7,0.0169491525424
15,-66913.0,-1,1164.22033898,1.5,4851.0,46292,0.503603368933,205.984978727,0.0787531475211,-0.245838647863,1000,-1.81867281427,8,0.0169491525424
16,-66913.0,-1,1164.22033898,1.5,4851.0,46292,0.503603368933,205.984978727,0.0787531475211,-0.245838647863,1000,-1.81867281427,9,0.0169491525424
17,-66913.0,-1,1164.22033898,1.5,4851.0,46292,0.503603368933,205.984978727,0.0787531475211,-0.245838647863,1000,-1.81867281427,10,0.0169491525424
18,-10758.0,-1,459.186440678,2.0,1079.0,26372,4.83710614867,353.386968492,0.206485163659,-0.041748487049,1000,-0.388991118873,2,0.254237288136
19,-10572.0,-1,458.355932203,2.0,1079.0,26348,4.86451316595,353.855786895,0.206215554195,-0.041056860139,1000,-0.382618297999,3,0.254237288136
20,-10692.0,-1,458.677966102,2.0,1079.0,26328,4.84525815842,354.194882795,0.20576068638,-0.0414870971696,1000,-0.38867603238,4,0.237288135593
21,-10667.0,-1,458.271186441,2.0,1079.0,26328,4.84908840202,354.231040294,0.20576068638,-0.0413891731587,1000,-0.387968914422,5,0.237288135593
22,-10667.0,-1,458.271186441,2.0,1079.0,26328,4.84908840202,354.231040294,0.20576068638,-0.0413891731587,1000,-0.387968914422,6,0.237288135593
23,-10667.0,-1,458.271186441,2.0,1079.0,26328,4.84908840202,354.231040294,0.20576068638,-0.0413891731587,1000,-0.387968914422,7,0.237288135593
24,-10667.0,-1,458.271186441,2.0,1079.0,26328,4.84908840202,354.231040294,0.20576068638,-0.0413891731587,1000,-0.387968914422,8,0.237288135593
25,-10667.0,-1,458.271186441,2.0,1079.0,26328,4.84908840202,354.231040294,0.20576068638,-0.0413891731587,1000,-0.387968914422,9,0.237288135593
26,-10667.0,-1,458.271186441,2.0,1079.0,26328,4.84908840202,354.231040294,0.20576068638,-0.0413891731587,1000,-0.387968914422,10,0.237288135593
27,11719.0,-1,256.627118644,2.5,756.0,15704,9.72868217054,579.920155039,0.360723514212,0.0407113654542,1000,0.421914815753,2,0.661016949153
28,11799.0,-1,252.559322034,2.5,750.0,15584,9.77213541667,587.736197917,0.3578125,0.0410654595332,1000,0.4372272432,3,0.677966101695
29,11534.0,-1,256.271186441,2.5,750.0,15544,9.70626631854,589.911749347,0.356396866841,0.0400957235271,1000,0.432997031379,4,0.677966101695
30,11621.0,-1,256.271186441,2.5,750.0,15536,9.73092998955,590.396812957,0.35632183908,0.0404044476653,1000,0.433416055158,5,0.677966101695
31,11583.0,-1,256.169491525,2.5,750.0,15528,9.72294824882,591.1048092,0.35624673288,0.040270820725,1000,0.432202779925,6,0.677966101695
32,11639.0,-1,256.169491525,2.5,750.0,15524,9.7385620915,591.262222222,0.356078431373,0.0404641481171,1000,0.431596495929,7,0.677966101695
33,11664.0,-1,256.169491525,2.5,750.0,15524,9.74509803922,591.250718954,0.356078431373,0.0405504293941,1000,0.431153529648,8,0.677966101695
34,11595.0,-1,256.169491525,2.5,750.0,15520,9.7280334728,591.420240586,0.355910041841,0.0403122930697,1000,0.432340516459,9,0.677966101695
