,PNL,guard_coef,num_orders,rolling,sd_coef,sharpe_ratio,stop_win,win_ratio
0,12635.23475,0.5,998,1000,2,1.08634022637,1,0.884615384615
1,12635.23475,0.5,998,1000,2,1.08634022637,2,0.884615384615
2,12635.23475,0.5,998,1000,2,1.08634022637,3,0.884615384615
3,12635.23475,0.5,998,1000,2,1.08634022637,4,0.884615384615
4,12635.23475,0.5,998,1000,2,1.08634022637,5,0.884615384615
5,13280.17975,1.0,582,1000,2,1.40201295047,1,0.884615384615
6,13280.17975,1.0,582,1000,2,1.40201295047,2,0.884615384615
7,13280.17975,1.0,582,1000,2,1.40201295047,3,0.884615384615
8,13280.17975,1.0,582,1000,2,1.40201295047,4,0.884615384615
9,13280.17975,1.0,582,1000,2,1.40201295047,5,0.884615384615
10,8027.48425,1.5,294,1000,2,0.820557008286,1,0.769230769231
11,8027.48425,1.5,294,1000,2,0.820557008286,2,0.769230769231
12,8027.48425,1.5,294,1000,2,0.820557008286,3,0.769230769231
13,8027.48425,1.5,294,1000,2,0.820557008286,4,0.769230769231
14,8027.48425,1.5,294,1000,2,0.820557008286,5,0.769230769231
15,10371.20475,0.5,734,1000,3,0.906157864255,1,0.846153846154
16,10371.20475,0.5,734,1000,3,0.906157864255,2,0.846153846154
17,10371.20475,0.5,734,1000,3,0.906157864255,3,0.846153846154
18,10371.20475,0.5,734,1000,3,0.906157864255,4,0.846153846154
19,10371.20475,0.5,734,1000,3,0.906157864255,5,0.846153846154
20,12422.06525,1.0,466,1000,3,1.36466599111,1,0.884615384615
21,12422.06525,1.0,466,1000,3,1.36466599111,2,0.884615384615
22,12422.06525,1.0,466,1000,3,1.36466599111,3,0.884615384615
23,12422.06525,1.0,466,1000,3,1.36466599111,4,0.884615384615
24,12422.06525,1.0,466,1000,3,1.36466599111,5,0.884615384615
25,5174.8375,1.5,230,1000,3,0.558132130575,1,0.692307692308
26,5174.8375,1.5,230,1000,3,0.558132130575,2,0.692307692308
27,5174.8375,1.5,230,1000,3,0.558132130575,3,0.692307692308
28,5174.8375,1.5,230,1000,3,0.558132130575,4,0.692307692308
29,5174.8375,1.5,230,1000,3,0.558132130575,5,0.692307692308
30,6208.08025,0.5,298,1000,4,0.640751020157,1,0.730769230769
31,6208.08025,0.5,298,1000,4,0.640751020157,2,0.730769230769
32,6208.08025,0.5,298,1000,4,0.640751020157,3,0.730769230769
33,6208.08025,0.5,298,1000,4,0.640751020157,4,0.730769230769
