,PNL,guard_coef,num_orders,rolling,sd_coef,sharpe_ratio,stop_win,win_ratio
0,-456.0,0.5,5266,1000,2,-0.0481530382174,0.2,0.461538461538
1,-456.0,0.5,5266,1000,2,-0.0481530382174,0.6,0.461538461538
2,-456.0,0.5,5266,1000,2,-0.0481530382174,1.0,0.461538461538
3,-456.0,0.5,5266,1000,2,-0.0481530382174,1.4,0.461538461538
4,-456.0,0.5,5266,1000,2,-0.0481530382174,1.8,0.461538461538
5,4064.0,1.0,4406,1000,2,0.459075975595,0.2,0.653846153846
6,4064.0,1.0,4406,1000,2,0.459075975595,0.6,0.653846153846
7,4064.0,1.0,4406,1000,2,0.459075975595,1.0,0.653846153846
8,4064.0,1.0,4406,1000,2,0.459075975595,1.4,0.653846153846
9,4064.0,1.0,4406,1000,2,0.459075975595,1.8,0.653846153846
10,7316.0,1.5,3614,1000,2,0.947652203262,0.2,0.884615384615
11,7316.0,1.5,3614,1000,2,0.947652203262,0.6,0.884615384615
12,7316.0,1.5,3614,1000,2,0.947652203262,1.0,0.884615384615
13,7316.0,1.5,3614,1000,2,0.947652203262,1.4,0.884615384615
14,7316.0,1.5,3614,1000,2,0.947652203262,1.8,0.884615384615
15,7024.0,0.5,2456,1000,3,1.211102364,0.2,0.961538461538
16,7024.0,0.5,2456,1000,3,1.211102364,0.6,0.961538461538
17,7024.0,0.5,2456,1000,3,1.211102364,1.0,0.961538461538
18,7024.0,0.5,2456,1000,3,1.211102364,1.4,0.961538461538
19,7024.0,0.5,2456,1000,3,1.211102364,1.8,0.961538461538
20,7966.0,1.0,2144,1000,3,1.41499158111,0.2,0.961538461538
21,7966.0,1.0,2144,1000,3,1.41499158111,0.6,0.961538461538
22,7966.0,1.0,2144,1000,3,1.41499158111,1.0,0.961538461538
23,7966.0,1.0,2144,1000,3,1.41499158111,1.4,0.961538461538
24,7966.0,1.0,2144,1000,3,1.41499158111,1.8,0.961538461538
25,9138.0,1.5,1852,1000,3,1.34281514719,0.2,0.961538461538
26,9138.0,1.5,1852,1000,3,1.34281514719,0.6,0.961538461538
27,9138.0,1.5,1852,1000,3,1.34281514719,1.0,0.961538461538
