,PNL,guard_coef,num_orders,rolling,sd_coef,sharpe_ratio,stop_win,win_ratio
76,3861.565,0.5,178,2000,3,1.07823347127,0.6,0.846153846154
77,3861.565,0.5,178,2000,3,1.07823347127,1.0,0.846153846154
78,3861.565,0.5,178,2000,3,1.07823347127,1.4,0.846153846154
79,3861.565,0.5,178,2000,3,1.07823347127,1.8,0.846153846154
80,2233.005,1.0,58,2000,3,0.511967434256,0.2,0.615384615385
81,2233.005,1.0,58,2000,3,0.511967434256,0.6,0.615384615385
82,2233.005,1.0,58,2000,3,0.511967434256,1.0,0.615384615385
83,2233.005,1.0,58,2000,3,0.511967434256,1.4,0.615384615385
84,2233.005,1.0,58,2000,3,0.511967434256,1.8,0.615384615385
85,2483.3,1.5,30,2000,3,0.520827795667,0.2,0.576923076923
86,2483.3,1.5,30,2000,3,0.520827795667,0.6,0.576923076923
87,2483.3,1.5,30,2000,3,0.520827795667,1.0,0.576923076923
88,2483.3,1.5,30,2000,3,0.520827795667,1.4,0.576923076923
89,2483.3,1.5,30,2000,3,0.520827795667,1.8,0.576923076923
90,2357.0125,0.5,106,2000,4,0.540971606756,0.2,0.653846153846
91,2357.0125,0.5,106,2000,4,0.540971606756,0.6,0.653846153846
92,2357.0125,0.5,106,2000,4,0.540971606756,1.0,0.653846153846
93,2357.0125,0.5,106,2000,4,0.540971606756,1.4,0.653846153846
94,2357.0125,0.5,106,2000,4,0.540971606756,1.8,0.653846153846
95,2219.7075,1.0,54,2000,4,0.446316142196,0.2,0.538461538462
96,2219.7075,1.0,54,2000,4,0.446316142196,0.6,0.538461538462
97,2219.7075,1.0,54,2000,4,0.446316142196,1.0,0.538461538462
98,2219.7075,1.0,54,2000,4,0.446316142196,1.4,0.538461538462
99,2219.7075,1.0,54,2000,4,0.446316142196,1.8,0.538461538462
100,2483.3,1.5,30,2000,4,0.520827795667,0.2,0.576923076923
101,2483.3,1.5,30,2000,4,0.520827795667,0.6,0.576923076923
102,2483.3,1.5,30,2000,4,0.520827795667,1.0,0.576923076923
103,2483.3,1.5,30,2000,4,0.520827795667,1.4,0.576923076923
104,2483.3,1.5,30,2000,4,0.520827795667,1.8,0.576923076923
105,1977.445,0.5,42,2000,5,0.374330252535,0.2,0.615384615385
106,1977.445,0.5,42,2000,5,0.374330252535,0.6,0.615384615385
107,1977.445,0.5,42,2000,5,0.374330252535,1.0,0.615384615385
108,1977.445,0.5,42,2000,5,0.374330252535,1.4,0.615384615385
109,1977.445,0.5,42,2000,5,0.374330252535,1.8,0.615384615385
110,2747.795,1.0,34,2000,5,0.525976648463,0.2,0.653846153846
111,2747.795,1.0,34,2000,5,0.525976648463,0.6,0.653846153846
112,2747.795,1.0,34,2000,5,0.525976648463,1.0,0.653846153846
113,2747.795,1.0,34,2000,5,0.525976648463,1.4,0.653846153846
114,2747.795,1.0,34,2000,5,0.525976648463,1.8,0.653846153846
115,2568.9625,1.5,26,2000,5,0.485022890507,0.2,0.576923076923
116,2568.9625,1.5,26,2000,5,0.485022890507,0.6,0.576923076923
117,2568.9625,1.5,26,2000,5,0.485022890507,1.0,0.576923076923
118,2568.9625,1.5,26,2000,5,0.485022890507,1.4,0.576923076923
119,2568.9625,1.5,26,2000,5,0.485022890507,1.8,0.576923076923
120,5726.535,0.5,238,3000,2,1.08983691418,0.2,0.846153846154
121,5726.535,0.5,238,3000,2,1.08983691418,0.6,0.846153846154
122,5726.535,0.5,238,3000,2,1.08983691418,1.0,0.846153846154
123,5726.535,0.5,238,3000,2,1.08983691418,1.4,0.846153846154
124,5726.535,0.5,238,3000,2,1.08983691418,1.8,0.846153846154
125,1218.1525,1.0,54,3000,2,0.295813636695,0.2,0.576923076923
126,1218.1525,1.0,54,3000,2,0.295813636695,0.6,0.576923076923
127,1218.1525,1.0,54,3000,2,0.295813636695,1.0,0.576923076923
128,1218.1525,1.0,54,3000,2,0.295813636695,1.4,0.576923076923
129,1218.1525,1.0,54,3000,2,0.295813636695,1.8,0.576923076923
130,2411.125,1.5,38,3000,2,0.713871342906,0.2,0.615384615385
131,2411.125,1.5,38,3000,2,0.713871342906,0.6,0.615384615385
132,2411.125,1.5,38,3000,2,0.713871342906,1.0,0.615384615385
133,2411.125,1.5,38,3000,2,0.713871342906,1.4,0.615384615385
134,2411.125,1.5,38,3000,2,0.713871342906,1.8,0.615384615385
135,5780.8675,0.5,232,3000,3,1.09700429047,0.2,0.846153846154
136,5780.8675,0.5,232,3000,3,1.09700429047,0.6,0.846153846154
137,5780.8675,0.5,232,3000,3,1.09700429047,1.0,0.846153846154
138,5780.8675,0.5,232,3000,3,1.09700429047,1.4,0.846153846154
139,5780.8675,0.5,232,3000,3,1.09700429047,1.8,0.846153846154
140,1218.1525,1.0,54,3000,3,0.295813636695,0.2,0.576923076923
141,1218.1525,1.0,54,3000,3,0.295813636695,0.6,0.576923076923
142,1218.1525,1.0,54,3000,3,0.295813636695,1.0,0.576923076923
143,1218.1525,1.0,54,3000,3,0.295813636695,1.4,0.576923076923
144,1218.1525,1.0,54,3000,3,0.295813636695,1.8,0.576923076923
145,2411.125,1.5,38,3000,3,0.713871342906,0.2,0.615384615385
146,2411.125,1.5,38,3000,3,0.713871342906,0.6,0.615384615385
147,2411.125,1.5,38,3000,3,0.713871342906,1.0,0.615384615385
148,2411.125,1.5,38,3000,3,0.713871342906,1.4,0.615384615385
149,2411.125,1.5,38,3000,3,0.713871342906,1.8,0.615384615385
150,2422.1525,0.5,110,3000,4,0.461716609629,0.2,0.615384615385
151,2422.1525,0.5,110,3000,4,0.461716609629,0.6,0.615384615385
152,2422.1525,0.5,110,3000,4,0.461716609629,1.0,0.615384615385
153,2422.1525,0.5,110,3000,4,0.461716609629,1.4,0.615384615385
154,2422.1525,0.5,110,3000,4,0.461716609629,1.8,0.615384615385
155,689.9425,1.0,46,3000,4,0.165294275669,0.2,0.5
156,689.9425,1.0,46,3000,4,0.165294275669,0.6,0.5
157,689.9425,1.0,46,3000,4,0.165294275669,1.0,0.5
158,689.9425,1.0,46,3000,4,0.165294275669,1.4,0.5
159,689.9425,1.0,46,3000,4,0.165294275669,1.8,0.5
160,2497.2275,1.5,34,3000,4,0.673463828184,0.2,0.615384615385
161,2497.2275,1.5,34,3000,4,0.673463828184,0.6,0.615384615385
162,2497.2275,1.5,34,3000,4,0.673463828184,1.0,0.615384615385
163,2497.2275,1.5,34,3000,4,0.673463828184,1.4,0.615384615385
164,2497.2275,1.5,34,3000,4,0.673463828184,1.8,0.615384615385
165,1777.12,0.5,42,3000,5,0.306650223479,0.2,0.5
166,1777.12,0.5,42,3000,5,0.306650223479,0.6,0.5
167,1777.12,0.5,42,3000,5,0.306650223479,1.0,0.5
168,1777.12,0.5,42,3000,5,0.306650223479,1.4,0.5
169,1777.12,0.5,42,3000,5,0.306650223479,1.8,0.5
170,2265.5975,1.0,32,3000,5,0.448322664747,0.2,0.461538461538
171,2265.5975,1.0,32,3000,5,0.448322664747,0.6,0.461538461538
172,2265.5975,1.0,32,3000,5,0.448322664747,1.0,0.461538461538
173,2265.5975,1.0,32,3000,5,0.448322664747,1.4,0.461538461538
174,2265.5975,1.0,32,3000,5,0.448322664747,1.8,0.461538461538
175,3101.0375,1.5,28,3000,5,0.65179388753,0.2,0.615384615385
176,3101.0375,1.5,28,3000,5,0.65179388753,0.6,0.615384615385
177,3101.0375,1.5,28,3000,5,0.65179388753,1.0,0.615384615385
178,3101.0375,1.5,28,3000,5,0.65179388753,1.4,0.615384615385
179,3101.0375,1.5,28,3000,5,0.65179388753,1.8,0.615384615385
180,5154.375,0.5,246,4000,2,1.00015272089,0.2,0.846153846154
181,5154.375,0.5,246,4000,2,1.00015272089,0.6,0.846153846154
182,5154.375,0.5,246,4000,2,1.00015272089,1.0,0.846153846154
183,5154.375,0.5,246,4000,2,1.00015272089,1.4,0.846153846154
184,5154.375,0.5,246,4000,2,1.00015272089,1.8,0.846153846154
185,1788.66,1.0,74,4000,2,0.435137558592,0.2,0.615384615385
186,1788.66,1.0,74,4000,2,0.435137558592,0.6,0.615384615385
187,1788.66,1.0,74,4000,2,0.435137558592,1.0,0.615384615385
188,1788.66,1.0,74,4000,2,0.435137558592,1.4,0.615384615385
189,1788.66,1.0,74,4000,2,0.435137558592,1.8,0.615384615385
190,1745.56,1.5,34,4000,2,0.418535788078,0.2,0.5
191,1745.56,1.5,34,4000,2,0.418535788078,0.6,0.5
192,1745.56,1.5,34,4000,2,0.418535788078,1.0,0.5
193,1745.56,1.5,34,4000,2,0.418535788078,1.4,0.5
194,1745.56,1.5,34,4000,2,0.418535788078,1.8,0.5
195,5112.8025,0.5,234,4000,3,1.07165661824,0.2,0.884615384615
196,5112.8025,0.5,234,4000,3,1.07165661824,0.6,0.884615384615
197,5112.8025,0.5,234,4000,3,1.07165661824,1.0,0.884615384615
198,5112.8025,0.5,234,4000,3,1.07165661824,1.4,0.884615384615
199,5112.8025,0.5,234,4000,3,1.07165661824,1.8,0.884615384615
200,1574.7125,1.0,70,4000,3,0.361366764925,0.2,0.576923076923
201,1574.7125,1.0,70,4000,3,0.361366764925,0.6,0.576923076923
202,1574.7125,1.0,70,4000,3,0.361366764925,1.0,0.576923076923
203,1574.7125,1.0,70,4000,3,0.361366764925,1.4,0.576923076923
204,1574.7125,1.0,70,4000,3,0.361366764925,1.8,0.576923076923
205,1745.56,1.5,34,4000,3,0.418535788078,0.2,0.5
206,1745.56,1.5,34,4000,3,0.418535788078,0.6,0.5
207,1745.56,1.5,34,4000,3,0.418535788078,1.0,0.5
208,1745.56,1.5,34,4000,3,0.418535788078,1.4,0.5
209,1745.56,1.5,34,4000,3,0.418535788078,1.8,0.5
210,2682.6275,0.5,120,4000,4,0.547500527433,0.2,0.653846153846
211,2682.6275,0.5,120,4000,4,0.547500527433,0.6,0.653846153846
212,2682.6275,0.5,120,4000,4,0.547500527433,1.0,0.653846153846
213,2682.6275,0.5,120,4000,4,0.547500527433,1.4,0.653846153846
214,2682.6275,0.5,120,4000,4,0.547500527433,1.8,0.653846153846
215,375.815,1.0,42,4000,4,0.0871515429632,0.2,0.461538461538
216,375.815,1.0,42,4000,4,0.0871515429632,0.6,0.461538461538
217,375.815,1.0,42,4000,4,0.0871515429632,1.0,0.461538461538
218,375.815,1.0,42,4000,4,0.0871515429632,1.4,0.461538461538
219,375.815,1.0,42,4000,4,0.0871515429632,1.8,0.461538461538
220,1981.28,1.5,30,4000,4,0.48208925886,0.2,0.538461538462
221,1981.28,1.5,30,4000,4,0.48208925886,0.6,0.538461538462
222,1981.28,1.5,30,4000,4,0.48208925886,1.0,0.538461538462
223,1981.28,1.5,30,4000,4,0.48208925886,1.4,0.538461538462
224,1981.28,1.5,30,4000,4,0.48208925886,1.8,0.538461538462
225,2615.275,0.5,32,4000,5,0.542515990127,0.2,0.615384615385
